,receptor,family,type,gene
1286,ADAMTS6,M12: Astacin/Adamalysin,enzyme,['adamts6']
1287,ADAMTS7,M12: Astacin/Adamalysin,enzyme,['ADAMTS7']
1288,ADAMTS8,M12: Astacin/Adamalysin,enzyme,"['adamts8a', 'adamts15b']"
1289,ADAMTS9,M12: Astacin/Adamalysin,enzyme,['adamts9']
1290,ADAMTS10,M12: Astacin/Adamalysin,enzyme,['adamts10']
1291,ADAMTS12,M12: Astacin/Adamalysin,enzyme,['adamts12']
1292,ADAMTS13,M12: Astacin/Adamalysin,enzyme,['adamts13']
1293,ADAMTS14,M12: Astacin/Adamalysin,enzyme,['adamts14']
1294,ADAMTS15,M12: Astacin/Adamalysin,enzyme,"['adamts15a', 'adamts15b']"
1295,ADAMTS16,M12: Astacin/Adamalysin,enzyme,['adamts16']
1296,ADAMTS17,M12: Astacin/Adamalysin,enzyme,['adamts17']
1297,ADAMTS18,M12: Astacin/Adamalysin,enzyme,['adamts18']
1298,bone morphogenetic protein 1,M12: Astacin/Adamalysin,enzyme,"['bmp1b', 'bmp1a']"
1299,Endothelin-converting enzyme 1,M13: Neprilysin,enzyme,['ece1']
1300,Endothelin-converting enzyme 2,M13: Neprilysin,enzyme,['ece2b']
1301,Neutral endopeptidase,M13: Neprilysin,enzyme,['kel']
1302,AE binding protein 1,M14: Carboxypeptidase A,enzyme,"['si:ch1073-459j12.1', 'aebp1']"
1303,Carboxypeptidase A1 (pancreatic),M14: Carboxypeptidase A,enzyme,"['cpa5', 'cpa1']"
1304,Carboxypeptidase A2 (pancreatic),M14: Carboxypeptidase A,enzyme,"['cpa2', 'cpa4']"
1305,Carboxypeptidase A6,M14: Carboxypeptidase A,enzyme,['cpa6']
1306,Carboxypeptidase B1 (tissue),M14: Carboxypeptidase A,enzyme,['cpb1']
1307,Carboxypeptidase B2 (plasma),M14: Carboxypeptidase A,enzyme,['cpb2']
1308,Carboxypeptidase D,M14: Carboxypeptidase A,enzyme,"['cpdb', 'cpda']"
1309,Carboxypeptidase E,M14: Carboxypeptidase A,enzyme,['cpe']
1310,Carboxypeptidase M,M14: Carboxypeptidase A,enzyme,['cpm']
1311,"Carboxypeptidase N, polypeptide 1",M14: Carboxypeptidase A,enzyme,"['cpn1', 'cpn1']"
1312,Carboxypeptidase O,M14: Carboxypeptidase A,enzyme,['cpo']
1313,"Carboxypeptidase X (M14 family), member 1",M14: Carboxypeptidase A,enzyme,"['cpxm1a', 'cpxm1b']"
1314,"Carboxypeptidase X (M14 family), member 2",M14: Carboxypeptidase A,enzyme,['FO704607.1']
1315,Carboxypeptidase Z,M14: Carboxypeptidase A,enzyme,['cpz']
1316,insulin degrading enzyme,M16: Pitrilysin,enzyme,['ide']
1317,Aminopeptidase-like 1,M17: Leucyl aminopeptidase,enzyme,['npepl1']
1318,Leucine aminopeptidase 3,M17: Leucyl aminopeptidase,enzyme,['lap3']
1319,Aminopeptidase A,M18: Aminopeptidase I,enzyme,['dnpep']
1320,Dipeptidase 1,M19: Membrane dipeptidase,enzyme,['dpep1']
1321,Aminopeptidase N,M1: Aminopeptidase N,enzyme,"['ANPEP', 'ANPEP', 'anpepb']"
1322,Aminopeptidase Q,M1: Aminopeptidase N,enzyme,"['anpepa', 'si:ch211-276a23.5']"
1323,Arginyl aminopeptidase,M1: Aminopeptidase N,enzyme,['rnpep']
1324,Arginyl aminopeptidase-like 1,M1: Aminopeptidase N,enzyme,['rnpepl1']
1325,Endoplasmic reticulum aminopeptidase 1,M1: Aminopeptidase N,enzyme,"['erap1a', 'erap1b']"
1326,Endoplasmic reticulum aminopeptidase 2,M1: Aminopeptidase N,enzyme,['erap2']
1327,Glutamyl aminopeptidase,M1: Aminopeptidase N,enzyme,['enpep']
1328,Leucyl-cysteinyl aminopeptidase,M1: Aminopeptidase N,enzyme,['lnpep']
1329,Leukotriene A4 hydrolase,M1: Aminopeptidase N,enzyme,['lta4h']
1330,Puromycin-sensitive aminopeptidase,M1: Aminopeptidase N,enzyme,['npepps']
1331,TRH-specific aminopeptidase,M1: Aminopeptidase N,enzyme,"['trhde.2', 'trhde.2']"
1332,Carnosine dipeptidase 2,M20: Carnosine dipeptidase,enzyme,['cndp2']
1333,Methionyl aminopeptidase 1,M24: Methionyl aminopeptidase,enzyme,['metap1']
1334,Methionyl aminopeptidase 2,M24: Methionyl aminopeptidase,enzyme,['metap2b']
1335,Methionyl aminopeptidase type 1D (mitochondrial),M24: Methionyl aminopeptidase,enzyme,['metap1d']
1336,peptidase D,M24: Methionyl aminopeptidase,enzyme,['pepd']
1337,X-prolyl aminopeptidase 1,M24: Methionyl aminopeptidase,enzyme,['xpnpep1']
1338,X-prolyl aminopeptidase 2,M24: Methionyl aminopeptidase,enzyme,['xpnpep2']
1339,X-prolyl aminopeptidase 3,M24: Methionyl aminopeptidase,enzyme,['xpnpep3']
1340,Folate hydrolase (prostate-specific membrane antigen) 1,M28: Aminopeptidase Y,enzyme,['naalad2']
1341,glutaminyl-peptide cyclotransferase,M28: Aminopeptidase Y,enzyme,['qpct']
1342,N-Acetylated α-linked acidic dipeptidase-like 1,M28: Aminopeptidase Y,enzyme,['si:ch211-214j8.1']
1343,N-Acetylated α-linked acidic dipeptidase 2,M28: Aminopeptidase Y,enzyme,['naalad2']
1344,Angiotensin-converting enzyme 2,M2: Angiotensin-converting  (ACE and ACE2),enzyme,['ace2']
1345,dipeptidyl peptidase 3,M49: Dipeptidyl-peptidase III,enzyme,['dpp3']
1346,"proteasome 26S subunit, non-ATPase 14",M67: PSMD14 peptidase,enzyme,['psmd14']
1347,Ras converting CAAX endopeptidase 1,M79: Prenyl protease 2,enzyme,['rce1a']
1348,MAPK activated protein kinase 2,MAPKAPK subfamily,enzyme,"['mapkapk2a', 'mapkapk2b']"
1349,MAPK activated protein kinase 3,MAPKAPK subfamily,enzyme,['mapkapk3']
1350,MAPK activated protein kinase 5,MAPKAPK subfamily,enzyme,['mapkapk5']
1351,microtubule affinity regulating kinase 1,MARK subfamily,enzyme,"['mark1', 'LO017802.1']"
1352,microtubule affinity regulating kinase 2,MARK subfamily,enzyme,"['mark2b', 'mark2a']"
1353,microtubule affinity regulating kinase 3,MARK subfamily,enzyme,"['mark3a', 'mark3b']"
1354,microtubule affinity regulating kinase 4,MARK subfamily,enzyme,"['mark4a', 'MARK4']"
1355,Microtubule associated serine/threonine kinase 1,MAST family,enzyme,"['mast1a', 'mast1b']"
1356,Microtubule associated serine/threonine kinase 2,MAST family,enzyme,['mast2']
1357,Microtubule associated serine/threonine kinase 3,MAST family,enzyme,"['mast3a', 'mast3b']"
1358,Microtubule associated serine/threonine kinase-like,MAST family,enzyme,['mastl']
1359,maternal embryonic leucine zipper kinase,MELK subfamily,enzyme,['melk']
1360,porcupine O-acyltransferase,Membrane bound O-acyltransferases,enzyme,"['porcnl', 'porcn']"
1361,"protein phosphatase, Mg2+/Mn2+ dependent 1D",Metal-dependent protein phosphatase (PPM) family,enzyme,"['ppm1da', 'ppm1db']"
1362,calcium/calmodulin dependent protein kinase kinase 1,Meta subfamily,enzyme,"['camkk1b', 'camkk1a']"
1363,5-methyltetrahydrofolate-homocysteine methyltransferase,Methionine turnover,enzyme,['mtr']
1364,mitofusin 1,Mitofusin proteins,enzyme,"['MFN1', 'mfn1b']"
1365,mitofusin 2,Mitofusin proteins,enzyme,['mfn2']
1366,MAPK interacting serine/threonine kinase 2,MKN subfamily,enzyme,"['mknk2a', 'mknk2b']"
1367,mitogen-activated protein kinase kinase kinase 9,MLK subfamily,enzyme,['map3k9']
1368,mitogen-activated protein kinase kinase kinase 10,MLK subfamily,enzyme,['map3k10']
1369,mitogen-activated protein kinase kinase kinase 11,MLK subfamily,enzyme,['MAP3K11']
1370,ZAK sterile alpha motif and leucine zipper containing kinase AZK,MLK subfamily,enzyme,"['zak', 'zak']"
1371,"MOS proto-oncogene, serine/threonine kinase",MOS family,enzyme,['mos']
1372,ribosomal protein S6 kinase A5,MSK subfamily,enzyme,['rps6ka5']
1373,ribosomal protein S6 kinase A4,MSK subfamily,enzyme,['rps6ka4']
1374,mitogen-activated protein kinase kinase kinase kinase 4,MSN subfamily,enzyme,['map4k4']
1375,misshapen like kinase 1,MSN subfamily,enzyme,['mink1']
1376,TRAF2 and NCK interacting kinase,MSN subfamily,enzyme,['tnika']
1377,serine/threonine kinase 3,MST subfamily,enzyme,['stk3']
1378,myosin light chain kinase,Myosin Light Chain Kinase (MLCK) family,enzyme,"['mylkb', 'mylka']"
1379,myosin light chain kinase 3,Myosin Light Chain Kinase (MLCK) family,enzyme,['mylk3']
1380,myosin light chain kinase family member 4,Myosin Light Chain Kinase (MLCK) family,enzyme,"['mylk4b', 'mylk4a']"
1381,titin,Myosin Light Chain Kinase (MLCK) family,enzyme,"['ttn.1', 'ttn.2']"
1382,cytochrome b-245 beta chain,NADPH oxidases,enzyme,['cybb']
1383,NADPH oxidase 4,NADPH oxidases,enzyme,['CABZ01073033.2']
1384,NADPH oxidase 5,NADPH oxidases,enzyme,['nox5']
1385,AP2 associated kinase 1,NAK family,enzyme,"['aak1a', 'aak1b']"
1386,serine/threonine kinase 16,NAK family,enzyme,['stk16']
1387,large tumor suppressor kinase 1,NDR family,enzyme,['lats1']
1388,large tumor suppressor kinase 2,NDR family,enzyme,['lats2']
1389,Serine/threonine kinase 38,NDR family,enzyme,"['stk38b', 'stk38a']"
1390,Serine/threonine kinase 38 like,NDR family,enzyme,['stk38l']
1391,N-acylsphingosine amidohydrolase 2,Neutral ceramidases,enzyme,['asah2']
1392,N-acylsphingosine amidohydrolase 2B,Neutral ceramidases,enzyme,['asah2']
1393,embryonic ectoderm development,Neutral sphingomyelinase coupling factors,enzyme,['eed']
1394,neutral sphingomyelinase activation associated factor,Neutral sphingomyelinase coupling factors,enzyme,['nsmaf']
1395,NIMA related kinase 1,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek1']
1396,NIMA related kinase 2,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek2']
1397,NIMA related kinase 3,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['CABZ01040556.1']
1398,NIMA related kinase 4,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek4']
1399,NIMA related kinase 6,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek6']
1400,NIMA related kinase 7,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek7']
1401,NIMA related kinase 8,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek8']
1402,NIMA related kinase 10,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek10']
1403,NIMA related kinase 11,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek11']
1404,myosin IIIA,NinaC subfamily,enzyme,['myo3a']
1405,myosin IIIB,NinaC subfamily,enzyme,['myo3b']
1406,Inducible NOS,Nitric oxide synthases,enzyme,"['nos2a', 'nos2b']"
1407,Neuronal NOS,Nitric oxide synthases,enzyme,['nos1']
1408,SH3 domain binding kinase 1,NKF1 family,enzyme,['SBK1']
1409,PTEN induced kinase 1,NKF2 family,enzyme,['pink1']
1410,PDLIM1 interacting kinase 1 like,NKF4 family,enzyme,['pdik1l']
1411,serine/threonine kinase 35,NKF4 family,enzyme,"['stk35l', 'stk35']"
1412,nemo like kinase,nmo subfamily,enzyme,['nlk2']
1413,nuclear receptor binding protein 1,NRBP family,enzyme,['nrbp1']
1414,nuclear receptor binding protein 2,NRBP family,enzyme,"['nrbp2b', 'nrbp2a']"
1415,NUAK family kinase 1,NuaK subfamily,enzyme,"['nuak1a', 'nuak1b']"
1416,"NUAK family, SNF1-like kinase, 2",NuaK subfamily,enzyme,['nuak2']
1417,dihydrofolate reductase,Nucleoside synthesis and metabolism,enzyme,"['dhfr', 'zgc:153031']"
1418,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",Nucleoside synthesis and metabolism,enzyme,['gart']
1419,dihydroorotate dehydrogenase (quinone),Nucleoside synthesis and metabolism,enzyme,['dhodh']
1420,inosine monophosphate dehydrogenase 1,Nucleoside synthesis and metabolism,enzyme,"['impdh1b', 'impdh1a']"
1421,inosine monophosphate dehydrogenase 2,Nucleoside synthesis and metabolism,enzyme,['impdh2']
1422,thymidylate synthetase,Nucleoside synthesis and metabolism,enzyme,['tyms']
1423,purine nucleoside phosphorylase,Nucleoside synthesis and metabolism,enzyme,"['pnp4b', 'pnp6', 'pnp4a', 'pnp5a', 'pnp5b']"
1424,xanthine dehydrogenase,Nucleoside synthesis and metabolism,enzyme,['xdh']
1425,ribonucleotide reductase catalytic subunit M1,Nucleoside synthesis and metabolism,enzyme,['rrm1']
1426,ribonucleotide reductase regulatory subunit M2,Nucleoside synthesis and metabolism,enzyme,"['rrm2', 'rrm2']"
1427,ribonucleotide reductase regulatory TP53 inducible subunit M2B,Nucleoside synthesis and metabolism,enzyme,['rrm2b']
1428,dihydropyrimidine dehydrogenase,Nucleotide turnover,enzyme,"['dpydb', 'dpyda.3']"
1429,BMP2 inducible kinase,Numb-associated kinase (NAK) family,enzyme,['bmp2k']
1430,cyclin G associated kinase,Numb-associated kinase (NAK) family,enzyme,['gak']
1431,G protein-coupled receptor kinase 1,Opsin/rhodopsin kinases,enzyme,['grk1a']
1432,G protein-coupled receptor kinase 7,Opsin/rhodopsin kinases,enzyme,"['grk7a', 'grk7b']"
1433,alpha kinase 3,Other alpha kinase family kinases,enzyme,"['alpk3a', 'alpk3b']"
1434,citron rho-interacting serine/threonine kinase,Other DMPK family kinases,enzyme,"['citb', 'cita']"
1435,eukaryotic translation initiation factor 2 alpha kinase 1,Other PEK family kinases,enzyme,['eif2ak1']
1436,ATM serine/threonine kinase,Other PIKK family kinases,enzyme,['atm']
1437,"protein kinase, DNA-activated, catalytic subunit",Other PIKK family kinases,enzyme,['prkdc']
1438,dual serine/threonine and tyrosine protein kinase,Other-unique family,enzyme,['dstyk']
1439,serine/threonine kinase 31,Other-unique family,enzyme,['stk31']
1440,U2AF homology motif kinase 1,Other-unique family,enzyme,['uhmk1']
1441,mitogen-activated protein kinase 14,p38 subfamily,enzyme,"['mapk14a', 'mapk14b']"
1442,mitogen-activated protein kinase 11,p38 subfamily,enzyme,['BX324164.5']
1443,mitogen-activated protein kinase 12,p38 subfamily,enzyme,"['mapk12b', 'mapk12a']"
1444,mitogen-activated protein kinase 13,p38 subfamily,enzyme,['mapk13']
1445,p21 (RAC1) activated kinase 1,PAKA subfamily,enzyme,['pak1']
1446,p21 (RAC1) activated kinase 2,PAKA subfamily,enzyme,"['pak2b', 'pak2a']"
1447,p21 (RAC1) activated kinase 4,PAKB subfamily,enzyme,['pak4']
1448,p21 (RAC1) activated kinase 5,PAKB subfamily,enzyme,['pak7']
1449,p21 (RAC1) activated kinase 6,PAKB subfamily,enzyme,"['pak6a', 'pak6b']"
1450,paraoxonase 1,Paraoxonase (PON) family,enzyme,"['pon2', 'pon1', 'pon3.2', 'pon3.2']"
1451,paraoxonase 2,Paraoxonase (PON) family,enzyme,"['pon2', 'pon1', 'pon3.2', 'pon3.2']"
1452,paraoxonase 3,Paraoxonase (PON) family,enzyme,"['pon2', 'pon1', 'pon3.2', 'pon3.2']"
1453,PAS domain containing serine/threonine kinase,PASK subfamily,enzyme,['pask']
1454,pyruvate dehydrogenase kinase 1,PDHK family,enzyme,['pdk1']
1455,pyruvate dehydrogenase kinase 2,PDHK family,enzyme,"['pdk2a', 'pdk2b']"
1456,pyruvate dehydrogenase kinase 3,PDHK family,enzyme,"['pdk3a', 'pdk3b']"
1457,pyruvate dehydrogenase kinase 4,PDHK family,enzyme,['pdk4']
1458,3-phosphoinositide dependent protein kinase 1,PDK1 family,enzyme,"['pdpk1b', 'pdpk1a']"
1459,eukaryotic translation initiation factor 2 alpha kinase 3,PEK subfamily,enzyme,['eif2ak3']
1460,PLD1,Phosphatidylcholine-specific phospholipase D,enzyme,"['si:ch211-168k14.2', 'pld1a', 'pld1b']"
1461,PLD2,Phosphatidylcholine-specific phospholipase D,enzyme,['pld2']
1462,phosphatidylinositol 3-kinase catalytic subunit type 3,Phosphatidylinositol 3-kinase family,enzyme,['pik3c3']
1463,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['pik3ca']
1464,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['pik3cb']
1465,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['pik3cg']
1466,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['pik3cd']
1467,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,Phosphatidylinositol-4-phosphate 3-kinase family,enzyme,['pik3c2a']
1468,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,Phosphatidylinositol-4-phosphate 3-kinase family,enzyme,['pik3c2b']
1469,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma,Phosphatidylinositol-4-phosphate 3-kinase family,enzyme,['pik3c2g']
1470,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",Phosphatidylinositol kinases,enzyme,['pik3ca']
1471,phosphatidylinositol 4-kinase alpha,Phosphatidylinositol kinases,enzyme,['pi4kaa']
1472,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta",Phosphatidylinositol kinases,enzyme,['pik3cb']
1473,phosphatidylinositol 4-kinase beta,Phosphatidylinositol kinases,enzyme,['pi4kb']
1474,phosphatidylinositol 4-kinase type 2 alpha,Phosphatidylinositol kinases,enzyme,['pi4k2a']
1475,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma",Phosphatidylinositol kinases,enzyme,['pik3cg']
1476,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",Phosphatidylinositol kinases,enzyme,['pik3cd']
1477,phosphatidylinositol 4-kinase type 2 beta,Phosphatidylinositol kinases,enzyme,['pi4k2b']
1478,phosphoinositide-3-kinase regulatory subunit 1,Phosphatidylinositol kinases,enzyme,['pik3r1']
1479,phosphoinositide-3-kinase regulatory subunit 2,Phosphatidylinositol kinases,enzyme,['pik3r2']
1480,phosphoinositide-3-kinase regulatory subunit 3,Phosphatidylinositol kinases,enzyme,"['pik3r3b', 'pik3r3a']"
1481,phosphoinositide-3-kinase regulatory subunit 4,Phosphatidylinositol kinases,enzyme,['pik3r4']
1482,phosphoinositide-3-kinase regulatory subunit 5,Phosphatidylinositol kinases,enzyme,['pik3r5']
1483,phosphoinositide-3-kinase regulatory subunit 6,Phosphatidylinositol kinases,enzyme,['pik3r6b']
1484,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,Phosphatidylinositol kinases,enzyme,['pik3c2a']
1485,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,Phosphatidylinositol kinases,enzyme,['pik3c2b']
1486,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma,Phosphatidylinositol kinases,enzyme,['pik3c2g']
1487,phosphatidylinositol 3-kinase catalytic subunit type 3,Phosphatidylinositol kinases,enzyme,['pik3c3']
1488,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,Phosphatidylinositol phosphate kinases,enzyme,['pip5k1ab']
1489,phosphatidylinositol-4-phosphate 5-kinase type 1 beta,Phosphatidylinositol phosphate kinases,enzyme,"['pip5k1bb', 'pip5k1ba', 'si:dkey-3h23.3']"
1490,phosphatidylinositol-4-phosphate 5-kinase type 1 gamma,Phosphatidylinositol phosphate kinases,enzyme,"['pip5k1ca', 'pip5k1cb']"
1491,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha,Phosphatidylinositol phosphate kinases,enzyme,"['pip4k2aa', 'pip4k2ab']"
1492,phosphatidylinositol-5-phosphate 4-kinase type 2 gamma,Phosphatidylinositol phosphate kinases,enzyme,"['pip4k2ca', 'pip4k2cb']"
1493,phosphodiesterase 1A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde1a']
1494,phosphodiesterase 1C,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE1C']
1495,phosphodiesterase 2A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,"['CABZ01079080.1', 'CABZ01079081.1']"
1496,phosphodiesterase 3A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde3a']
1497,phosphodiesterase 3B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde3b']
1498,phosphodiesterase 4A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde4a']
1499,phosphodiesterase 4B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,"['pde4ba', 'pde4bb']"
1500,phosphodiesterase 4D,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde4d']
1501,phosphodiesterase 5A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,"['pde5ab', 'pde5aa']"
1502,phosphodiesterase 6B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde6b']
1503,phosphodiesterase 6C,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde6c']
1504,phosphodiesterase 6D,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde6d']
1505,phosphodiesterase 6G,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE6G']
1506,phosphodiesterase 7A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde7a']
1507,phosphodiesterase 8A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde8a']
1508,phosphodiesterase 8B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,"['pde8b', 'pde8b']"
1509,phosphodiesterase 9A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde9a']
1510,phosphodiesterase 10A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde10a']
1511,PLCβ1,Phosphoinositide-specific phospholipase C,enzyme,"['PLCB1', 'CABZ01037174.1']"
1512,PLCβ2,Phosphoinositide-specific phospholipase C,enzyme,['PLCB2']
1513,PLCβ3,Phosphoinositide-specific phospholipase C,enzyme,['plcb3']
1514,PLCβ4,Phosphoinositide-specific phospholipase C,enzyme,['PLCB4']
1515,PLCγ1,Phosphoinositide-specific phospholipase C,enzyme,['plcg1']
1516,PLCγ2,Phosphoinositide-specific phospholipase C,enzyme,"['plcg2', 'si:ch211-260p9.3']"
1517,PLCδ1,Phosphoinositide-specific phospholipase C,enzyme,"['plcd1b', 'plcd1a']"
1518,PLCδ3,Phosphoinositide-specific phospholipase C,enzyme,"['plcd3a', 'plcd3b']"
1519,PLCδ4,Phosphoinositide-specific phospholipase C,enzyme,"['plcd4b', 'plcd4a']"
1520,PLCε1,Phosphoinositide-specific phospholipase C,enzyme,['plce1']
1521,PLCη1,Phosphoinositide-specific phospholipase C,enzyme,['plch1']
1522,PLCη2,Phosphoinositide-specific phospholipase C,enzyme,"['plch2b', 'plch2a']"
1523,sPLA2-3,Phospholipase A2,enzyme,"['pla2g3', 'CU459012.1']"
1524,cPLA2-4A,Phospholipase A2,enzyme,"['pla2g4ab', 'pla2g4aa']"
1525,cPLA2-4C,Phospholipase A2,enzyme,"['zgc:101699', 'si:ch73-55i23.1', 'si:ch73-55i23.1', 'LO018584.1']"
1526,cPLA2-4F,Phospholipase A2,enzyme,"['pla2g4f.1', 'pla2g4f.2']"
1527,iPLA2-G6,Phospholipase A2,enzyme,['pla2g6']
1528,PLA2-G7,Phospholipase A2,enzyme,['pla2g7']
1529,sPLA2-10,Phospholipase A2,enzyme,['zgc:92162']
1530,sPLA2-12A,Phospholipase A2,enzyme,['pla2g12a']
1531,phosphorylase kinase catalytic subunit gamma 1,Phosphorylase kinase (PHK) family,enzyme,"['phkg1a', 'phkg1b']"
1532,phosphorylase kinase catalytic subunit gamma 2,Phosphorylase kinase (PHK) family,enzyme,['phkg2']
1533,"Pim-1 proto-oncogene, serine/threonine kinase",PIM family,enzyme,['pim1']
1534,"Pim-3 proto-oncogene, serine/threonine kinase",PIM family,enzyme,['pim3']
1535,cyclin dependent kinase 11A,PITSLRE subfamily,enzyme,['cdk11b']
1536,cyclin dependent kinase 11B,PITSLRE subfamily,enzyme,['cdk11b']
1537,polo like kinase 2,Polo-like kinase (PLK) family,enzyme,"['plk2b', 'plk2a']"
1538,polo like kinase 3,Polo-like kinase (PLK) family,enzyme,['plk3']
1539,polo like kinase 4,Polo-like kinase (PLK) family,enzyme,['plk4']
1540,poly(ADP-ribose) polymerase 1,Poly ADP-ribose polymerases,enzyme,['parp1']
1541,poly(ADP-ribose) polymerase 2,Poly ADP-ribose polymerases,enzyme,['parp2']
1542,poly (ADP-ribose) polymerase 3,Poly ADP-ribose polymerases,enzyme,['parp3']
1543,tankyrase,Poly ADP-ribose polymerases,enzyme,"['tnksb', 'tnksa']"
1544,egl-9 family hypoxia inducible factor 2,Prolyl hydroxylases,enzyme,['egln2']
1545,egl-9 family hypoxia inducible factor 1,Prolyl hydroxylases,enzyme,"['egln1b', 'egln1a', 'egln1b']"
1546,egl-9 family hypoxia inducible factor 3,Prolyl hydroxylases,enzyme,['egln3']
1547,CYP5A1,Prostaglandin synthases,enzyme,['tbxas1']
1548,CYP8A1,Prostaglandin synthases,enzyme,['ptgis']
1549,mPGES1,Prostaglandin synthases,enzyme,['ptges']
1550,mPGES2,Prostaglandin synthases,enzyme,['ptgesl']
1551,cPGES,Prostaglandin synthases,enzyme,"['ptges3a', 'ptges3b']"
1552,L-PGDS,Prostaglandin synthases,enzyme,"['ptgdsb.1', 'zgc:153704', 'ptgdsb.2', 'ptgdsb.1', 'zgc:153704', 'ptgdsb.2']"
1553,AKR1C3,Prostaglandin synthases,enzyme,"['zgc:110366', 'akr1a1a', 'zgc:110782', 'zgc:101765', 'zgc:56622']"
1554,CBR1,Prostaglandin synthases,enzyme,['cbr1']
1555,HPGD,Prostaglandin synthases,enzyme,['hpgd']
1556,"protein kinase, cAMP-dependent, regulatory, type I, alpha subunit",Protein kinase A (PKA) family,enzyme,"['prkar1aa', 'prkar1ab']"
1557,"protein kinase, cAMP-dependent, regulatory, type I, beta subunit",Protein kinase A (PKA) family,enzyme,['prkar1b']
1558,"protein kinase, cAMP-dependent, regulatory, type II, alpha subunit",Protein kinase A (PKA) family,enzyme,"['prkar2ab', 'prkar2aa']"
1559,"protein kinase, cAMP-dependent, regulatory, type II, beta subunit",Protein kinase A (PKA) family,enzyme,['PRKAR2B']
1560,"protein kinase, cAMP-dependent, catalytic, alpha subunit",Protein kinase A (PKA) family,enzyme,['prkacab']
1561,"protein kinase, cAMP-dependent, catalytic, beta subunit",Protein kinase A (PKA) family,enzyme,['prkacab']
1562,"protein kinase, cAMP-dependent, catalytic, gamma subunit",Protein kinase A (PKA) family,enzyme,"['prkacba', 'prkg3', 'prkacab']"
1563,protein kinase X-linked,Protein kinase A (PKA) family,enzyme,['prkx']
1564,protein kinase Y-linked (pseudogene),Protein kinase A (PKA) family,enzyme,['prkx']
1565,protein kinase D1,Protein kinase D (PKD) family,enzyme,['prkd1']
