,receptor,family,type,gene
1365,insulin degrading enzyme,M16: Pitrilysin,enzyme,"['ENSACAG00000006462', 'ENSACAG00000022864']"
1366,Aminopeptidase-like 1,M17: Leucyl aminopeptidase,enzyme,['NPEPL1']
1367,Leucine aminopeptidase 3,M17: Leucyl aminopeptidase,enzyme,['LAP3']
1368,Aminopeptidase A,M18: Aminopeptidase I,enzyme,['DNPEP']
1369,Dipeptidase 1,M19: Membrane dipeptidase,enzyme,['DPEP1']
1370,Aminopeptidase N,M1: Aminopeptidase N,enzyme,['ANPEP']
1371,Aminopeptidase O,M1: Aminopeptidase N,enzyme,['AOPEP']
1372,Aminopeptidase Q,M1: Aminopeptidase N,enzyme,['LVRN']
1373,Arginyl aminopeptidase,M1: Aminopeptidase N,enzyme,['RNPEP']
1374,Arginyl aminopeptidase-like 1,M1: Aminopeptidase N,enzyme,['RNPEPL1']
1375,Endoplasmic reticulum aminopeptidase 1,M1: Aminopeptidase N,enzyme,['ERAP1']
1376,Glutamyl aminopeptidase,M1: Aminopeptidase N,enzyme,['ENPEP']
1377,Leucyl-cysteinyl aminopeptidase,M1: Aminopeptidase N,enzyme,['LNPEP']
1378,Leukotriene A4 hydrolase,M1: Aminopeptidase N,enzyme,['LTA4H']
1379,Puromycin-sensitive aminopeptidase,M1: Aminopeptidase N,enzyme,['NPEPPS']
1380,TRH-specific aminopeptidase,M1: Aminopeptidase N,enzyme,"['ENSACAG00000007619', 'ENSACAG00000026245']"
1381,Carnosine dipeptidase 1 (metallopeptidase M20 family),M20: Carnosine dipeptidase,enzyme,['CNDP1']
1382,Carnosine dipeptidase 2,M20: Carnosine dipeptidase,enzyme,['CNDP2']
1383,Methionyl aminopeptidase 1,M24: Methionyl aminopeptidase,enzyme,['METAP1']
1384,Methionyl aminopeptidase 2,M24: Methionyl aminopeptidase,enzyme,['METAP2']
1385,Methionyl aminopeptidase type 1D (mitochondrial),M24: Methionyl aminopeptidase,enzyme,['METAP1D']
1386,peptidase D,M24: Methionyl aminopeptidase,enzyme,['PEPD']
1387,X-prolyl aminopeptidase 1,M24: Methionyl aminopeptidase,enzyme,['XPNPEP1']
1388,X-prolyl aminopeptidase 2,M24: Methionyl aminopeptidase,enzyme,['XPNPEP2']
1389,X-prolyl aminopeptidase 3,M24: Methionyl aminopeptidase,enzyme,['XPNPEP3']
1390,Folate hydrolase (prostate-specific membrane antigen) 1,M28: Aminopeptidase Y,enzyme,['FOLH1']
1391,glutaminyl-peptide cyclotransferase,M28: Aminopeptidase Y,enzyme,['QPCT']
1392,N-Acetylated α-linked acidic dipeptidase-like 1,M28: Aminopeptidase Y,enzyme,['NAALADL1']
1393,N-Acetylated α-linked acidic dipeptidase 2,M28: Aminopeptidase Y,enzyme,['NAALAD2']
1394,Angiotensin-converting enzyme 2,M2: Angiotensin-converting  (ACE and ACE2),enzyme,['ACE2']
1395,dipeptidyl peptidase 3,M49: Dipeptidyl-peptidase III,enzyme,['DPP3']
1396,"proteasome 26S subunit, non-ATPase 14",M67: PSMD14 peptidase,enzyme,['PSMD14']
1397,Ras converting CAAX endopeptidase 1,M79: Prenyl protease 2,enzyme,['RCE1']
1398,MAPK activated protein kinase 2,MAPKAPK subfamily,enzyme,['MAPKAPK2']
1399,MAPK activated protein kinase 3,MAPKAPK subfamily,enzyme,['MAPKAPK3']
1400,MAPK activated protein kinase 5,MAPKAPK subfamily,enzyme,['MAPKAPK5']
1401,microtubule affinity regulating kinase 1,MARK subfamily,enzyme,['MARK1']
1402,microtubule affinity regulating kinase 2,MARK subfamily,enzyme,['MARK2']
1403,microtubule affinity regulating kinase 3,MARK subfamily,enzyme,['MARK3']
1404,microtubule affinity regulating kinase 4,MARK subfamily,enzyme,['ENSACAG00000023972']
1405,Microtubule associated serine/threonine kinase 1,MAST family,enzyme,['MAST1']
1406,Microtubule associated serine/threonine kinase 2,MAST family,enzyme,['MAST2']
1407,Microtubule associated serine/threonine kinase 3,MAST family,enzyme,['MAST3']
1408,Microtubule associated serine/threonine kinase 4,MAST family,enzyme,['MAST4']
1409,Microtubule associated serine/threonine kinase-like,MAST family,enzyme,['MASTL']
1410,maternal embryonic leucine zipper kinase,MELK subfamily,enzyme,['MELK']
1411,porcupine O-acyltransferase,Membrane bound O-acyltransferases,enzyme,['PORCN']
1412,"protein phosphatase, Mg2+/Mn2+ dependent 1D",Metal-dependent protein phosphatase (PPM) family,enzyme,['PPM1D']
1413,calcium/calmodulin dependent protein kinase kinase 1,Meta subfamily,enzyme,['CAMKK1']
1414,5-methyltetrahydrofolate-homocysteine methyltransferase,Methionine turnover,enzyme,['MTR']
1415,mitofusin 1,Mitofusin proteins,enzyme,['MFN1']
1416,mitofusin 2,Mitofusin proteins,enzyme,['MFN2']
1417,MAPK interacting serine/threonine kinase 2,MKN subfamily,enzyme,['MKNK2']
1418,mitogen-activated protein kinase kinase kinase 9,MLK subfamily,enzyme,['MAP3K9']
1419,mitogen-activated protein kinase kinase kinase 10,MLK subfamily,enzyme,['MAP3K10']
1420,mitogen-activated protein kinase kinase kinase 11,MLK subfamily,enzyme,['ENSACAG00000003809']
1421,ZAK sterile alpha motif and leucine zipper containing kinase AZK,MLK subfamily,enzyme,['MAP3K20']
1422,"MOS proto-oncogene, serine/threonine kinase",MOS family,enzyme,['MOS']
1423,ribosomal protein S6 kinase A5,MSK subfamily,enzyme,['RPS6KA5']
1424,ribosomal protein S6 kinase A4,MSK subfamily,enzyme,['RPS6KA4']
1425,mitogen-activated protein kinase kinase kinase kinase 4,MSN subfamily,enzyme,['MAP4K4']
1426,misshapen like kinase 1,MSN subfamily,enzyme,['MINK1']
1427,TRAF2 and NCK interacting kinase,MSN subfamily,enzyme,['TNIK']
1428,serine/threonine kinase 3,MST subfamily,enzyme,['STK3']
1429,serine/threonine kinase 4,MST subfamily,enzyme,['STK4']
1430,myosin light chain kinase,Myosin Light Chain Kinase (MLCK) family,enzyme,['MYLK']
1431,myosin light chain kinase 2,Myosin Light Chain Kinase (MLCK) family,enzyme,['MYLK2']
1432,myosin light chain kinase 3,Myosin Light Chain Kinase (MLCK) family,enzyme,['MYLK3']
1433,myosin light chain kinase family member 4,Myosin Light Chain Kinase (MLCK) family,enzyme,['MYLK4']
1434,titin,Myosin Light Chain Kinase (MLCK) family,enzyme,['ENSACAG00000017310']
1435,dual oxidase 2,NADPH oxidases,enzyme,['DUOX2']
1436,cytochrome b-245 beta chain,NADPH oxidases,enzyme,['CYBB']
1437,NADPH oxidase 3,NADPH oxidases,enzyme,['NOX3']
1438,NADPH oxidase 4,NADPH oxidases,enzyme,['NOX4']
1439,NADPH oxidase 5,NADPH oxidases,enzyme,['NOX5']
1440,AP2 associated kinase 1,NAK family,enzyme,['AAK1']
1441,serine/threonine kinase 16,NAK family,enzyme,['STK16']
1442,large tumor suppressor kinase 1,NDR family,enzyme,['LATS1']
1443,large tumor suppressor kinase 2,NDR family,enzyme,['LATS2']
1444,Serine/threonine kinase 38,NDR family,enzyme,['STK38']
1445,Serine/threonine kinase 38 like,NDR family,enzyme,['STK38L']
1446,N-acylsphingosine amidohydrolase 2,Neutral ceramidases,enzyme,['ENSACAG00000008809']
1447,N-acylsphingosine amidohydrolase 2B,Neutral ceramidases,enzyme,['ENSACAG00000008809']
1448,embryonic ectoderm development,Neutral sphingomyelinase coupling factors,enzyme,['EED']
1449,neutral sphingomyelinase activation associated factor,Neutral sphingomyelinase coupling factors,enzyme,['NSMAF']
1450,serine/threonine-protein kinase NIM1,NIM1 subfamily,enzyme,['NIM1K']
1451,NIMA related kinase 1,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['NEK1']
1452,NIMA related kinase 2,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['NEK2']
1453,NIMA related kinase 3,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['NEK3']
1454,NIMA related kinase 4,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['NEK4']
1455,NIMA related kinase 5,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['NEK5']
1456,NIMA related kinase 6,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,"['ENSACAG00000014881', 'ENSACAG00000023123']"
1457,NIMA related kinase 7,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['NEK7']
1458,NIMA related kinase 8,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['ENSACAG00000026012']
1459,NIMA related kinase 9,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['NEK9']
1460,NIMA related kinase 11,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['NEK11']
1461,myosin IIIA,NinaC subfamily,enzyme,['MYO3A']
1462,myosin IIIB,NinaC subfamily,enzyme,['MYO3B']
1463,Endothelial NOS,Nitric oxide synthases,enzyme,['NOS3']
1464,Inducible NOS,Nitric oxide synthases,enzyme,['NOS2']
1465,Neuronal NOS,Nitric oxide synthases,enzyme,['NOS1']
1466,SH3 domain binding kinase 1,NKF1 family,enzyme,['SBK1']
1467,SH3 domain binding kinase family member 2,NKF1 family,enzyme,['SBK2']
1468,sugen kinase 110,NKF1 family,enzyme,['ENSACAG00000029080']
1469,PDLIM1 interacting kinase 1 like,NKF4 family,enzyme,['PDIK1L']
1470,serine/threonine kinase 35,NKF4 family,enzyme,['STK35']
1471,"testis expressed 14, intercellular bridge forming factor",NKF5 family,enzyme,['ENSACAG00000013581']
1472,nemo like kinase,nmo subfamily,enzyme,['NLK']
1473,nuclear receptor binding protein 1,NRBP family,enzyme,['NRBP1']
1474,nuclear receptor binding protein 2,NRBP family,enzyme,['NRBP2']
1475,NUAK family kinase 1,NuaK subfamily,enzyme,['NUAK1']
1476,"NUAK family, SNF1-like kinase, 2",NuaK subfamily,enzyme,['NUAK2']
1477,dihydrofolate reductase,Nucleoside synthesis and metabolism,enzyme,['ENSACAG00000010508']
1478,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",Nucleoside synthesis and metabolism,enzyme,"['ENSACAG00000004248', 'ENSACAG00000004438']"
1479,inosine monophosphate dehydrogenase 1,Nucleoside synthesis and metabolism,enzyme,['IMPDH1']
1480,inosine monophosphate dehydrogenase 2,Nucleoside synthesis and metabolism,enzyme,['IMPDH2']
1481,thymidylate synthetase,Nucleoside synthesis and metabolism,enzyme,['TYMS']
1482,purine nucleoside phosphorylase,Nucleoside synthesis and metabolism,enzyme,['PNP']
1483,xanthine dehydrogenase,Nucleoside synthesis and metabolism,enzyme,['XDH']
1484,ribonucleotide reductase catalytic subunit M1,Nucleoside synthesis and metabolism,enzyme,['RRM1']
1485,ribonucleotide reductase regulatory subunit M2,Nucleoside synthesis and metabolism,enzyme,['RRM2']
1486,ribonucleotide reductase regulatory TP53 inducible subunit M2B,Nucleoside synthesis and metabolism,enzyme,['RRM2B']
1487,dihydropyrimidine dehydrogenase,Nucleotide turnover,enzyme,['DPYD']
1488,BMP2 inducible kinase,Numb-associated kinase (NAK) family,enzyme,['BMP2K']
1489,cyclin G associated kinase,Numb-associated kinase (NAK) family,enzyme,['GAK']
1490,G protein-coupled receptor kinase 7,Opsin/rhodopsin kinases,enzyme,['GRK7']
1491,alpha kinase 1,Other alpha kinase family kinases,enzyme,['ALPK1']
1492,alpha kinase 3,Other alpha kinase family kinases,enzyme,['ALPK3']
1493,citron rho-interacting serine/threonine kinase,Other DMPK family kinases,enzyme,['CIT']
1494,eukaryotic translation initiation factor 2 alpha kinase 1,Other PEK family kinases,enzyme,['EIF2AK1']
1495,eukaryotic translation initiation factor 2 alpha kinase 2,Other PEK family kinases,enzyme,['EIF2AK2']
1496,ATM serine/threonine kinase,Other PIKK family kinases,enzyme,['ATM']
1497,"protein kinase, DNA-activated, catalytic subunit",Other PIKK family kinases,enzyme,['PRKDC']
1498,serine/threonine kinase like domain containing 1,Other-unique family,enzyme,"['ENSACAG00000014859', 'ENSACAG00000027691']"
1499,dual serine/threonine and tyrosine protein kinase,Other-unique family,enzyme,['DSTYK']
1500,serine/threonine kinase 31,Other-unique family,enzyme,['STK31']
1501,U2AF homology motif kinase 1,Other-unique family,enzyme,"['ENSACAG00000005621', 'ENSACAG00000022003']"
1502,mitogen-activated protein kinase 14,p38 subfamily,enzyme,['MAPK14']
1503,mitogen-activated protein kinase 11,p38 subfamily,enzyme,['MAPK11']
1504,mitogen-activated protein kinase 12,p38 subfamily,enzyme,['MAPK12']
1505,mitogen-activated protein kinase 13,p38 subfamily,enzyme,['MAPK13']
1506,ribosomal protein S6 kinase B1,p70 subfamily,enzyme,['ENSACAG00000012931']
1507,ribosomal protein S6 kinase B2,p70 subfamily,enzyme,['RPS6KB2']
1508,p21 (RAC1) activated kinase 1,PAKA subfamily,enzyme,"['ENSACAG00000001968', 'ENSACAG00000023183']"
1509,p21 (RAC1) activated kinase 2,PAKA subfamily,enzyme,['PAK2']
1510,p21 (RAC1) activated kinase 3,PAKA subfamily,enzyme,['PAK3']
1511,p21 (RAC1) activated kinase 4,PAKB subfamily,enzyme,['PAK4']
1512,p21 (RAC1) activated kinase 5,PAKB subfamily,enzyme,['PAK5']
1513,p21 (RAC1) activated kinase 6,PAKB subfamily,enzyme,['PAK6']
1514,paraoxonase 1,Paraoxonase (PON) family,enzyme,['ENSACAG00000013907']
1515,paraoxonase 2,Paraoxonase (PON) family,enzyme,['ENSACAG00000013907']
1516,paraoxonase 3,Paraoxonase (PON) family,enzyme,['ENSACAG00000013907']
1517,PAS domain containing serine/threonine kinase,PASK subfamily,enzyme,['PASK']
1518,pyruvate dehydrogenase kinase 1,PDHK family,enzyme,['PDK1']
1519,pyruvate dehydrogenase kinase 2,PDHK family,enzyme,['PDK2']
1520,pyruvate dehydrogenase kinase 3,PDHK family,enzyme,['PDK3']
1521,pyruvate dehydrogenase kinase 4,PDHK family,enzyme,['PDK4']
1522,3-phosphoinositide dependent protein kinase 1,PDK1 family,enzyme,['PDPK1']
1523,eukaryotic translation initiation factor 2 alpha kinase 3,PEK subfamily,enzyme,['EIF2AK3']
1524,PLD1,Phosphatidylcholine-specific phospholipase D,enzyme,['PLD1']
1525,PLD2,Phosphatidylcholine-specific phospholipase D,enzyme,['ENSACAG00000008945']
1526,phosphatidylinositol 3-kinase catalytic subunit type 3,Phosphatidylinositol 3-kinase family,enzyme,['PIK3C3']
1527,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['PIK3CA']
1528,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['PIK3CB']
1529,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['PIK3CG']
1530,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['PIK3CD']
1531,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,Phosphatidylinositol-4-phosphate 3-kinase family,enzyme,['PIK3C2A']
1532,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,Phosphatidylinositol-4-phosphate 3-kinase family,enzyme,['PIK3C2B']
1533,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",Phosphatidylinositol kinases,enzyme,['PIK3CA']
1534,phosphatidylinositol 4-kinase alpha,Phosphatidylinositol kinases,enzyme,['PI4KA']
1535,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta",Phosphatidylinositol kinases,enzyme,['PIK3CB']
1536,phosphatidylinositol 4-kinase beta,Phosphatidylinositol kinases,enzyme,['PI4KB']
1537,phosphatidylinositol 4-kinase type 2 alpha,Phosphatidylinositol kinases,enzyme,['ENSACAG00000002964']
1538,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma",Phosphatidylinositol kinases,enzyme,['PIK3CG']
1539,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",Phosphatidylinositol kinases,enzyme,['PIK3CD']
1540,phosphatidylinositol 4-kinase type 2 beta,Phosphatidylinositol kinases,enzyme,['PI4K2B']
1541,phosphoinositide-3-kinase regulatory subunit 1,Phosphatidylinositol kinases,enzyme,['PIK3R1']
1542,phosphoinositide-3-kinase regulatory subunit 2,Phosphatidylinositol kinases,enzyme,"['ENSACAG00000010444', 'ENSACAG00000012750']"
1543,phosphoinositide-3-kinase regulatory subunit 3,Phosphatidylinositol kinases,enzyme,['ENSACAG00000015856']
1544,phosphoinositide-3-kinase regulatory subunit 4,Phosphatidylinositol kinases,enzyme,['PIK3R4']
1545,phosphoinositide-3-kinase regulatory subunit 5,Phosphatidylinositol kinases,enzyme,['PIK3R5']
1546,phosphoinositide-3-kinase regulatory subunit 6,Phosphatidylinositol kinases,enzyme,['PIK3R6']
1547,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,Phosphatidylinositol kinases,enzyme,['PIK3C2A']
1548,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,Phosphatidylinositol kinases,enzyme,['PIK3C2B']
1549,phosphatidylinositol 3-kinase catalytic subunit type 3,Phosphatidylinositol kinases,enzyme,['PIK3C3']
1550,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,Phosphatidylinositol phosphate kinases,enzyme,['PIP5K1A']
1551,phosphatidylinositol-4-phosphate 5-kinase type 1 beta,Phosphatidylinositol phosphate kinases,enzyme,['PIP5K1B']
1552,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha,Phosphatidylinositol phosphate kinases,enzyme,['PIP4K2A']
1553,phosphatidylinositol-5-phosphate 4-kinase type 2 beta,Phosphatidylinositol phosphate kinases,enzyme,['PIP4K2B']
1554,phosphatidylinositol-5-phosphate 4-kinase type 2 gamma,Phosphatidylinositol phosphate kinases,enzyme,['PIP4K2C']
1555,phosphodiesterase 1A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,"['ENSACAG00000003201', 'ENSACAG00000013189']"
1556,phosphodiesterase 1B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,"['ENSACAG00000014673', 'ENSACAG00000024648']"
1557,phosphodiesterase 1C,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE1C']
1558,phosphodiesterase 2A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,"['ENSACAG00000000320', 'ENSACAG00000002764']"
1559,phosphodiesterase 3A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE3A']
1560,phosphodiesterase 3B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE3B']
1561,phosphodiesterase 4A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE4A']
1562,phosphodiesterase 4B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE4B']
1563,phosphodiesterase 4D,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE4D']
1564,phosphodiesterase 5A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE5A']
1565,phosphodiesterase 6B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE6B']
1566,phosphodiesterase 6C,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE6C']
1567,phosphodiesterase 6D,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE6D']
1568,phosphodiesterase 6G,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE6G']
1569,phosphodiesterase 6H,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE6H']
1570,phosphodiesterase 7A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE7A']
1571,phosphodiesterase 7B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE7B']
1572,phosphodiesterase 8A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE8A']
1573,phosphodiesterase 8B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,"['ENSACAG00000007748', 'ENSACAG00000007748']"
1574,phosphodiesterase 9A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE9A']
1575,phosphodiesterase 10A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE10A']
1576,phosphodiesterase 11A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,"['ENSACAG00000012077', 'ENSACAG00000012077']"
1577,PLCβ1,Phosphoinositide-specific phospholipase C,enzyme,['PLCB1']
1578,PLCβ2,Phosphoinositide-specific phospholipase C,enzyme,['PLCB2']
1579,PLCβ3,Phosphoinositide-specific phospholipase C,enzyme,['PLCB3']
1580,PLCβ4,Phosphoinositide-specific phospholipase C,enzyme,['PLCB4']
1581,PLCγ1,Phosphoinositide-specific phospholipase C,enzyme,['PLCG1']
1582,PLCγ2,Phosphoinositide-specific phospholipase C,enzyme,['PLCG2']
1583,PLCδ1,Phosphoinositide-specific phospholipase C,enzyme,['PLCD1']
1584,PLCδ3,Phosphoinositide-specific phospholipase C,enzyme,['PLCD3']
1585,PLCδ4,Phosphoinositide-specific phospholipase C,enzyme,['PLCD4']
1586,PLCε1,Phosphoinositide-specific phospholipase C,enzyme,['PLCE1']
1587,PLCζ1,Phosphoinositide-specific phospholipase C,enzyme,"['ENSACAG00000017592', 'ENSACAG00000029483']"
1588,PLCη1,Phosphoinositide-specific phospholipase C,enzyme,['PLCH1']
1589,PLCη2,Phosphoinositide-specific phospholipase C,enzyme,['PLCH2']
1590,sPLA2-1B,Phospholipase A2,enzyme,['PLA2G1B']
1591,sPLA2-2E,Phospholipase A2,enzyme,['ENSACAG00000010821']
1592,sPLA2-3,Phospholipase A2,enzyme,['ENSACAG00000010184']
1593,cPLA2-4A,Phospholipase A2,enzyme,['PLA2G4A']
1594,cPLA2-4B,Phospholipase A2,enzyme,['ENSACAG00000014700']
1595,cPLA2-4C,Phospholipase A2,enzyme,"['ENSACAG00000010980', 'ENSACAG00000028709', 'ENSACAG00000028737']"
1596,cPLA2-4D,Phospholipase A2,enzyme,['ENSACAG00000014700']
1597,cPLA2-4E,Phospholipase A2,enzyme,"['ENSACAG00000014943', 'ENSACAG00000015030', 'ENSACAG00000015080', 'ENSACAG00000028594']"
1598,cPLA2-4F,Phospholipase A2,enzyme,['PLA2G4F']
1599,PLA2-G5,Phospholipase A2,enzyme,['ENSACAG00000003350']
1600,iPLA2-G6,Phospholipase A2,enzyme,['PLA2G6']
1601,PLA2-G7,Phospholipase A2,enzyme,['PLA2G7']
1602,sPLA2-12A,Phospholipase A2,enzyme,['PLA2G12A']
1603,platelet activating factor acetylhydrolase 2,Phospholipase A2,enzyme,['PAFAH2']
1604,phosphorylase kinase catalytic subunit gamma 2,Phosphorylase kinase (PHK) family,enzyme,['PHKG2']
1605,"Pim-1 proto-oncogene, serine/threonine kinase",PIM family,enzyme,['PIM1']
1606,"Pim-2 proto-oncogene, serine/threonine kinase",PIM family,enzyme,['PIM2']
1607,"Pim-3 proto-oncogene, serine/threonine kinase",PIM family,enzyme,['PIM3']
1608,cyclin dependent kinase 11A,PITSLRE subfamily,enzyme,['ENSACAG00000004488']
1609,cyclin dependent kinase 11B,PITSLRE subfamily,enzyme,['ENSACAG00000004488']
1610,polo like kinase 1,Polo-like kinase (PLK) family,enzyme,['PLK1']
1611,polo like kinase 2,Polo-like kinase (PLK) family,enzyme,['PLK2']
1612,polo like kinase 3,Polo-like kinase (PLK) family,enzyme,['PLK3']
1613,polo like kinase 4,Polo-like kinase (PLK) family,enzyme,['PLK4']
1614,poly(ADP-ribose) polymerase 1,Poly ADP-ribose polymerases,enzyme,['PARP1']
1615,poly(ADP-ribose) polymerase 2,Poly ADP-ribose polymerases,enzyme,['PARP2']
1616,poly (ADP-ribose) polymerase 3,Poly ADP-ribose polymerases,enzyme,['PARP3']
1617,tankyrase,Poly ADP-ribose polymerases,enzyme,['TNKS']
1618,tankyrase 2,Poly ADP-ribose polymerases,enzyme,['TNKS2']
1619,egl-9 family hypoxia inducible factor 2,Prolyl hydroxylases,enzyme,['EGLN2']
1620,egl-9 family hypoxia inducible factor 1,Prolyl hydroxylases,enzyme,['ENSACAG00000002805']
1621,egl-9 family hypoxia inducible factor 3,Prolyl hydroxylases,enzyme,['EGLN3']
1622,CYP5A1,Prostaglandin synthases,enzyme,['TBXAS1']
1623,CYP8A1,Prostaglandin synthases,enzyme,['PTGIS']
1624,mPGES1,Prostaglandin synthases,enzyme,['PTGES']
1625,mPGES2,Prostaglandin synthases,enzyme,['PTGES2']
1626,cPGES,Prostaglandin synthases,enzyme,['PTGES3']
1627,L-PGDS,Prostaglandin synthases,enzyme,"['ENSACAG00000026090', 'ENSACAG00000026090']"
1628,AKR1C3,Prostaglandin synthases,enzyme,['ENSACAG00000011816']
1629,CBR1,Prostaglandin synthases,enzyme,"['ENSACAG00000012533', 'ENSACAG00000028355']"
1630,HPGD,Prostaglandin synthases,enzyme,['HPGD']
1631,"protein kinase, cAMP-dependent, regulatory, type I, alpha subunit",Protein kinase A (PKA) family,enzyme,['PRKAR1A']
1632,"protein kinase, cAMP-dependent, regulatory, type I, beta subunit",Protein kinase A (PKA) family,enzyme,['PRKAR1B']
1633,"protein kinase, cAMP-dependent, regulatory, type II, alpha subunit",Protein kinase A (PKA) family,enzyme,['PRKAR2A']
1634,"protein kinase, cAMP-dependent, regulatory, type II, beta subunit",Protein kinase A (PKA) family,enzyme,['PRKAR2B']
1635,"protein kinase, cAMP-dependent, catalytic, gamma subunit",Protein kinase A (PKA) family,enzyme,['ENSACAG00000015351']
1636,protein kinase X-linked,Protein kinase A (PKA) family,enzyme,['ENSACAG00000005723']
1637,protein kinase Y-linked (pseudogene),Protein kinase A (PKA) family,enzyme,['ENSACAG00000005723']
1638,protein kinase D1,Protein kinase D (PKD) family,enzyme,['PRKD1']
1639,protein kinase D2,Protein kinase D (PKD) family,enzyme,"['ENSACAG00000011985', 'ENSACAG00000028612']"
1640,protein kinase D3,Protein kinase D (PKD) family,enzyme,['PRKD3']
1641,Protein kinase G (PKG) 1,Protein kinase G (PKG) family,enzyme,['PRKG1']
1642,Protein kinase G (PKG) 2,Protein kinase G (PKG) family,enzyme,['PRKG2']
1643,protein kinase N1,Protein kinase N (PKN) family,enzyme,['PKN1']
1644,protein kinase N2,Protein kinase N (PKN) family,enzyme,['PKN2']
1645,protein tyrosine phosphatase non-receptor type 1,Protein tyrosine phosphatases non-receptor type (PTPN),enzyme,['PTPN1']
1646,protein tyrosine phosphatase non-receptor type 22,Protein tyrosine phosphatases non-receptor type (PTPN),enzyme,['PTPN22']
1647,pre-mRNA processing factor 4B,PRP4 subfamily,enzyme,['PRPF4B']
1648,protein serine kinase H1,PSK family,enzyme,['PSKH1']
1649,cytidine deaminase,Pyrimidine salvage,enzyme,['ENSACAG00000010789']
1650,branched chain keto acid dehydrogenase kinase,Pyruvate dehydrogenase kinase (PDHK) family,enzyme,['BCKDK']
1651,salt inducible kinase 1,QIK subfamily,enzyme,['ENSACAG00000017841']
1652,salt inducible kinase 2,QIK subfamily,enzyme,['SIK2']
1653,SIK family kinase 3,QIK subfamily,enzyme,['SIK3']
1654,"RAB27A, member RAS oncogene family",RAB subfamily,enzyme,['RAB27A']
