,receptor,family,type,gene
1329,ADAM10,M12: Astacin/Adamalysin,enzyme,['dnajc24']
1330,ADAM11,M12: Astacin/Adamalysin,enzyme,['adam11']
1331,ADAM12,M12: Astacin/Adamalysin,enzyme,['adam12']
1332,ADAM15,M12: Astacin/Adamalysin,enzyme,['mrps16']
1333,ADAM17,M12: Astacin/Adamalysin,enzyme,['moxd2p']
1334,ADAM19,M12: Astacin/Adamalysin,enzyme,['tbc1d32']
1335,ADAM22,M12: Astacin/Adamalysin,enzyme,['adam22']
1336,ADAM23,M12: Astacin/Adamalysin,enzyme,['fam155a']
1337,ADAM28,M12: Astacin/Adamalysin,enzyme,"['cpne9', 'cabp4', 'slc8b1', 'scamp3', 'adam28.2', 'fkrp', 'cracr2b', 'ENSXETG00000020474']"
1338,ADAM33,M12: Astacin/Adamalysin,enzyme,['adam33']
1339,ADAMTS1,M12: Astacin/Adamalysin,enzyme,['nudt1']
1340,ADAMTS2,M12: Astacin/Adamalysin,enzyme,['ADAMTS2']
1341,ADAMTS3,M12: Astacin/Adamalysin,enzyme,['eif2s3']
1342,ADAMTS4,M12: Astacin/Adamalysin,enzyme,['ADAMTS4']
1343,ADAMTS5,M12: Astacin/Adamalysin,enzyme,['ca14']
1344,ADAMTS6,M12: Astacin/Adamalysin,enzyme,['glb1']
1345,ADAMTS7,M12: Astacin/Adamalysin,enzyme,['ADAMTS7']
1346,ADAMTS8,M12: Astacin/Adamalysin,enzyme,['ADAMTS8']
1347,ADAMTS9,M12: Astacin/Adamalysin,enzyme,['ADAMTS9']
1348,ADAMTS10,M12: Astacin/Adamalysin,enzyme,['ADAMTS10']
1349,ADAMTS12,M12: Astacin/Adamalysin,enzyme,['adam10']
1350,ADAMTS13,M12: Astacin/Adamalysin,enzyme,['ADAMTS13']
1351,ADAMTS14,M12: Astacin/Adamalysin,enzyme,['ADAMTS14']
1352,ADAMTS15,M12: Astacin/Adamalysin,enzyme,['ADAMTS15']
1353,ADAMTS16,M12: Astacin/Adamalysin,enzyme,['pcyt1a']
1354,ADAMTS17,M12: Astacin/Adamalysin,enzyme,['ADAMTS17']
1355,ADAMTS18,M12: Astacin/Adamalysin,enzyme,['ADAMTS18']
1356,ADAMTS19,M12: Astacin/Adamalysin,enzyme,['ADAMTS19']
1357,ADAMTS20,M12: Astacin/Adamalysin,enzyme,['ADAMTS20']
1358,bone morphogenetic protein 1,M12: Astacin/Adamalysin,enzyme,['asb14']
1359,Endothelin-converting enzyme 1,M13: Neprilysin,enzyme,['ripor1']
1360,Endothelin-converting enzyme 2,M13: Neprilysin,enzyme,"['dhdds', 'dhdds']"
1361,Neutral endopeptidase,M13: Neprilysin,enzyme,['MME']
1362,AE binding protein 1,M14: Carboxypeptidase A,enzyme,['AEBP1']
1363,Carboxypeptidase A1 (pancreatic),M14: Carboxypeptidase A,enzyme,['kpna1']
1364,Carboxypeptidase A3 (mast cell),M14: Carboxypeptidase A,enzyme,"['ENSXETG00000005398', 'ENSXETG00000005457']"
1365,Carboxypeptidase A6,M14: Carboxypeptidase A,enzyme,['grin2a']
1366,Carboxypeptidase B1 (tissue),M14: Carboxypeptidase A,enzyme,['srsf12']
1367,Carboxypeptidase B2 (plasma),M14: Carboxypeptidase A,enzyme,['cpb2']
1368,Carboxypeptidase E,M14: Carboxypeptidase A,enzyme,['cpe']
1369,Carboxypeptidase M,M14: Carboxypeptidase A,enzyme,['cpm']
1370,"Carboxypeptidase N, polypeptide 1",M14: Carboxypeptidase A,enzyme,['gli1']
1371,Carboxypeptidase O,M14: Carboxypeptidase A,enzyme,"['ENSXETG00000007346', 'znfx1', 'pex6', 'slco3a1']"
1372,Carboxypeptidase Q,M14: Carboxypeptidase A,enzyme,['CPQ']
1373,"Carboxypeptidase X (M14 family), member 1",M14: Carboxypeptidase A,enzyme,['CPXM1']
1374,"Carboxypeptidase X (M14 family), member 2",M14: Carboxypeptidase A,enzyme,['gpr63']
1375,Carboxypeptidase Z,M14: Carboxypeptidase A,enzyme,['cpz']
1376,insulin degrading enzyme,M16: Pitrilysin,enzyme,['IDE']
1377,Leucine aminopeptidase 3,M17: Leucyl aminopeptidase,enzyme,['lap3']
1378,Aminopeptidase A,M18: Aminopeptidase I,enzyme,['dnpep']
1379,Dipeptidase 1,M19: Membrane dipeptidase,enzyme,['slc25a43']
1380,Aminopeptidase N,M1: Aminopeptidase N,enzyme,['ANPEP']
1381,Aminopeptidase O,M1: Aminopeptidase N,enzyme,['plxna2']
1382,Aminopeptidase Q,M1: Aminopeptidase N,enzyme,['aqr']
1383,Arginyl aminopeptidase,M1: Aminopeptidase N,enzyme,['ints14']
1384,Arginyl aminopeptidase-like 1,M1: Aminopeptidase N,enzyme,['mgst1']
1385,Endoplasmic reticulum aminopeptidase 1,M1: Aminopeptidase N,enzyme,['ERAP1']
1386,Glutamyl aminopeptidase,M1: Aminopeptidase N,enzyme,['panx3']
1387,Leucyl-cysteinyl aminopeptidase,M1: Aminopeptidase N,enzyme,['LNPEP']
1388,Leukotriene A4 hydrolase,M1: Aminopeptidase N,enzyme,['cd37']
1389,Puromycin-sensitive aminopeptidase,M1: Aminopeptidase N,enzyme,['npepps']
1390,TRH-specific aminopeptidase,M1: Aminopeptidase N,enzyme,['yipf2']
1391,Carnosine dipeptidase 1 (metallopeptidase M20 family),M20: Carnosine dipeptidase,enzyme,['cndp1']
1392,Carnosine dipeptidase 2,M20: Carnosine dipeptidase,enzyme,['cndp2']
1393,Methionyl aminopeptidase 1,M24: Methionyl aminopeptidase,enzyme,['metap1']
1394,Methionyl aminopeptidase 2,M24: Methionyl aminopeptidase,enzyme,['snrnp40']
1395,Methionyl aminopeptidase type 1D (mitochondrial),M24: Methionyl aminopeptidase,enzyme,['dlx1']
1396,peptidase D,M24: Methionyl aminopeptidase,enzyme,['zc3h15']
1397,X-prolyl aminopeptidase 2,M24: Methionyl aminopeptidase,enzyme,['XPNPEP2']
1398,X-prolyl aminopeptidase 3,M24: Methionyl aminopeptidase,enzyme,['xpnpep3']
1399,glutaminyl-peptide cyclotransferase,M28: Aminopeptidase Y,enzyme,['qpct']
1400,N-Acetylated α-linked acidic dipeptidase-like 1,M28: Aminopeptidase Y,enzyme,"['gli3', 'ENSXETG00000005070']"
1401,N-Acetylated α-linked acidic dipeptidase 2,M28: Aminopeptidase Y,enzyme,['naalad2']
1402,Angiotensin-converting enzyme 2,M2: Angiotensin-converting  (ACE and ACE2),enzyme,['ACE2']
1403,dipeptidyl peptidase 3,M49: Dipeptidyl-peptidase III,enzyme,['DPP3']
1404,"proteasome 26S subunit, non-ATPase 14",M67: PSMD14 peptidase,enzyme,['prokr2']
1405,Ras converting CAAX endopeptidase 1,M79: Prenyl protease 2,enzyme,['rce1']
1406,MAPK activated protein kinase 2,MAPKAPK subfamily,enzyme,['fbxw5']
1407,MAPK activated protein kinase 3,MAPKAPK subfamily,enzyme,['mapkapk3']
1408,microtubule affinity regulating kinase 1,MARK subfamily,enzyme,['inpp4a']
1409,microtubule affinity regulating kinase 2,MARK subfamily,enzyme,['mark2']
1410,microtubule affinity regulating kinase 3,MARK subfamily,enzyme,['MARK3']
1411,microtubule affinity regulating kinase 4,MARK subfamily,enzyme,['ENSXETG00000020973']
1412,Microtubule associated serine/threonine kinase 1,MAST family,enzyme,['otogl2']
1413,Microtubule associated serine/threonine kinase 2,MAST family,enzyme,['mast2']
1414,Microtubule associated serine/threonine kinase 3,MAST family,enzyme,['zc2hc1a']
1415,Microtubule associated serine/threonine kinase 4,MAST family,enzyme,['MAST4']
1416,Microtubule associated serine/threonine kinase-like,MAST family,enzyme,['cachd1']
1417,maternal embryonic leucine zipper kinase,MELK subfamily,enzyme,['melk']
1418,calcium/calmodulin dependent protein kinase kinase 1,Meta subfamily,enzyme,['fam13b']
1419,5-methyltetrahydrofolate-homocysteine methyltransferase,Methionine turnover,enzyme,['smap2']
1420,MAPK interacting serine/threonine kinase 1,MKN subfamily,enzyme,"['sh3bp5l', 'galnt3']"
1421,mitogen-activated protein kinase kinase kinase 9,MLK subfamily,enzyme,['tlr6']
1422,mitogen-activated protein kinase kinase kinase 10,MLK subfamily,enzyme,['ints7']
1423,"MOS proto-oncogene, serine/threonine kinase",MOS family,enzyme,['MOS']
1424,ribosomal protein S6 kinase A5,MSK subfamily,enzyme,['b3galt5.2']
1425,ribosomal protein S6 kinase A4,MSK subfamily,enzyme,['pus7l']
1426,mitogen-activated protein kinase kinase kinase kinase 4,MSN subfamily,enzyme,['MAP4K4']
1427,misshapen like kinase 1,MSN subfamily,enzyme,['nme9']
1428,TRAF2 and NCK interacting kinase,MSN subfamily,enzyme,['TNIK']
1429,serine/threonine kinase 3,MST subfamily,enzyme,['elp4']
1430,serine/threonine kinase 4,MST subfamily,enzyme,['nrcam']
1431,myosin light chain kinase,Myosin Light Chain Kinase (MLCK) family,enzyme,['ENSXETG00000021228']
1432,myosin light chain kinase family member 4,Myosin Light Chain Kinase (MLCK) family,enzyme,['MYLK4']
1433,dual oxidase 1,NADPH oxidases,enzyme,['synm']
1434,NADPH oxidase 1,NADPH oxidases,enzyme,['NOX1']
1435,cytochrome b-245 beta chain,NADPH oxidases,enzyme,['cyp51a1']
1436,NADPH oxidase 4,NADPH oxidases,enzyme,['sdr16c5']
1437,NADPH oxidase 5,NADPH oxidases,enzyme,['NOX5']
1438,AP2 associated kinase 1,NAK family,enzyme,['aak1']
1439,serine/threonine kinase 16,NAK family,enzyme,['stk16']
1440,large tumor suppressor kinase 1,NDR family,enzyme,['LATS1']
1441,large tumor suppressor kinase 2,NDR family,enzyme,['lats2']
1442,Serine/threonine kinase 38,NDR family,enzyme,['ENSXETG00000004925']
1443,N-acylsphingosine amidohydrolase 2,Neutral ceramidases,enzyme,"['grin2c', 'asah2']"
1444,N-acylsphingosine amidohydrolase 2B,Neutral ceramidases,enzyme,"['grin2c', 'asah2']"
1445,embryonic ectoderm development,Neutral sphingomyelinase coupling factors,enzyme,['eed']
1446,neutral sphingomyelinase activation associated factor,Neutral sphingomyelinase coupling factors,enzyme,['nsmaf']
1447,serine/threonine-protein kinase NIM1,NIM1 subfamily,enzyme,['NIM1K']
1448,NIMA related kinase 1,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek1']
1449,NIMA related kinase 2,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['mmp9.1']
1450,NIMA related kinase 3,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['banf1']
1451,NIMA related kinase 4,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nup107']
1452,NIMA related kinase 5,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['sez6l2']
1453,NIMA related kinase 6,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek6']
1454,NIMA related kinase 7,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek7']
1455,NIMA related kinase 8,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek8']
1456,NIMA related kinase 9,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek9']
1457,NIMA related kinase 10,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['NEK10']
1458,NIMA related kinase 11,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['sult1c1']
1459,myosin IIIB,NinaC subfamily,enzyme,['MYO3B']
1460,Endothelial NOS,Nitric oxide synthases,enzyme,['nos3']
1461,Inducible NOS,Nitric oxide synthases,enzyme,['ddx1']
1462,Neuronal NOS,Nitric oxide synthases,enzyme,['NOS1']
1463,SH3 domain binding kinase 1,NKF1 family,enzyme,['sbk1']
1464,SH3 domain binding kinase family member 2,NKF1 family,enzyme,"['ENSXETG00000011091', 'hes5.3']"
1465,PDLIM1 interacting kinase 1 like,NKF4 family,enzyme,['espl1']
1466,"testis expressed 14, intercellular bridge forming factor",NKF5 family,enzyme,['MGC115642']
1467,nemo like kinase,nmo subfamily,enzyme,['nlk']
1468,nuclear receptor binding protein 1,NRBP family,enzyme,['nrbp1']
1469,NUAK family kinase 1,NuaK subfamily,enzyme,['NUAK1']
1470,"NUAK family, SNF1-like kinase, 2",NuaK subfamily,enzyme,['itga11']
1471,dihydrofolate reductase,Nucleoside synthesis and metabolism,enzyme,"['dhfr', 'ENSXETG00000021170']"
1472,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",Nucleoside synthesis and metabolism,enzyme,['rsrc1']
1473,dihydroorotate dehydrogenase (quinone),Nucleoside synthesis and metabolism,enzyme,['piezo1']
1474,inosine monophosphate dehydrogenase 1,Nucleoside synthesis and metabolism,enzyme,['impdh1']
1475,inosine monophosphate dehydrogenase 2,Nucleoside synthesis and metabolism,enzyme,['impdh2']
1476,thymidylate synthetase,Nucleoside synthesis and metabolism,enzyme,['cybb']
1477,xanthine dehydrogenase,Nucleoside synthesis and metabolism,enzyme,['plppr2']
1478,ribonucleotide reductase catalytic subunit M1,Nucleoside synthesis and metabolism,enzyme,['rrm1']
1479,ribonucleotide reductase regulatory subunit M2,Nucleoside synthesis and metabolism,enzyme,['rrm2.1']
1480,ribonucleotide reductase regulatory TP53 inducible subunit M2B,Nucleoside synthesis and metabolism,enzyme,['rrm2b']
1481,dihydropyrimidine dehydrogenase,Nucleotide turnover,enzyme,['rab25']
1482,BMP2 inducible kinase,Numb-associated kinase (NAK) family,enzyme,['psmd10']
1483,cyclin G associated kinase,Numb-associated kinase (NAK) family,enzyme,['gak']
1484,G protein-coupled receptor kinase 1,Opsin/rhodopsin kinases,enzyme,['thrap3']
1485,G protein-coupled receptor kinase 7,Opsin/rhodopsin kinases,enzyme,['slc16a6']
1486,alpha kinase 1,Other alpha kinase family kinases,enzyme,['alpk1']
1487,alpha kinase 3,Other alpha kinase family kinases,enzyme,['mpv17l2']
1488,citron rho-interacting serine/threonine kinase,Other DMPK family kinases,enzyme,['cit']
1489,eukaryotic translation initiation factor 2 alpha kinase 1,Other PEK family kinases,enzyme,['eif2ak1']
1490,eukaryotic translation initiation factor 2 alpha kinase 2,Other PEK family kinases,enzyme,['rdh7.2']
1491,ATM serine/threonine kinase,Other PIKK family kinases,enzyme,['ATM']
1492,"protein kinase, DNA-activated, catalytic subunit",Other PIKK family kinases,enzyme,['PRKDC']
1493,dual serine/threonine and tyrosine protein kinase,Other-unique family,enzyme,['dstyk']
1494,serine/threonine kinase 31,Other-unique family,enzyme,['STK31']
1495,mitogen-activated protein kinase 14,p38 subfamily,enzyme,['pde6a']
1496,mitogen-activated protein kinase 11,p38 subfamily,enzyme,['mapk11']
1497,mitogen-activated protein kinase 12,p38 subfamily,enzyme,['mapk12']
1498,mitogen-activated protein kinase 13,p38 subfamily,enzyme,['mapk13']
1499,ribosomal protein S6 kinase B1,p70 subfamily,enzyme,['l3hypdh']
1500,p21 (RAC1) activated kinase 2,PAKA subfamily,enzyme,['taf3']
1501,p21 (RAC1) activated kinase 3,PAKA subfamily,enzyme,['flii']
1502,p21 (RAC1) activated kinase 4,PAKB subfamily,enzyme,['pou5f3.2']
1503,p21 (RAC1) activated kinase 5,PAKB subfamily,enzyme,['bri3bp']
1504,p21 (RAC1) activated kinase 6,PAKB subfamily,enzyme,['syt2']
1505,paraoxonase 1,Paraoxonase (PON) family,enzyme,['pon2']
1506,paraoxonase 2,Paraoxonase (PON) family,enzyme,['pon2']
1507,paraoxonase 3,Paraoxonase (PON) family,enzyme,['pon2']
1508,PAS domain containing serine/threonine kinase,PASK subfamily,enzyme,['PASK']
1509,pyruvate dehydrogenase kinase 1,PDHK family,enzyme,['PDK1']
1510,pyruvate dehydrogenase kinase 3,PDHK family,enzyme,['pdk3']
1511,pyruvate dehydrogenase kinase 4,PDHK family,enzyme,['glud1']
1512,3-phosphoinositide dependent protein kinase 1,PDK1 family,enzyme,['sema4a']
1513,eukaryotic translation initiation factor 2 alpha kinase 3,PEK subfamily,enzyme,['cpt1al']
1514,PLD1,Phosphatidylcholine-specific phospholipase D,enzyme,['c9orf72']
1515,PLD2,Phosphatidylcholine-specific phospholipase D,enzyme,['pld2']
1516,phosphatidylinositol 3-kinase catalytic subunit type 3,Phosphatidylinositol 3-kinase family,enzyme,['cdkl2']
1517,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['pik3ca']
1518,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['slc27a6']
1519,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['pik3cg']
1520,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,Phosphatidylinositol-4-phosphate 3-kinase family,enzyme,['pik3c2a']
1521,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",Phosphatidylinositol kinases,enzyme,['pik3ca']
1522,phosphatidylinositol 4-kinase alpha,Phosphatidylinositol kinases,enzyme,['cobl']
1523,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta",Phosphatidylinositol kinases,enzyme,['slc27a6']
1524,phosphatidylinositol 4-kinase type 2 alpha,Phosphatidylinositol kinases,enzyme,['pi4k2a']
1525,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma",Phosphatidylinositol kinases,enzyme,['pik3cg']
1526,phosphatidylinositol 4-kinase type 2 beta,Phosphatidylinositol kinases,enzyme,['dtx4']
1527,phosphoinositide-3-kinase regulatory subunit 1,Phosphatidylinositol kinases,enzyme,['PIK3R1']
1528,phosphoinositide-3-kinase regulatory subunit 2,Phosphatidylinositol kinases,enzyme,['ENSXETG00000007190']
1529,phosphoinositide-3-kinase regulatory subunit 3,Phosphatidylinositol kinases,enzyme,['hvcn1']
1530,phosphoinositide-3-kinase regulatory subunit 4,Phosphatidylinositol kinases,enzyme,['pik3r4']
1531,phosphoinositide-3-kinase regulatory subunit 5,Phosphatidylinositol kinases,enzyme,['fermt1']
1532,phosphoinositide-3-kinase regulatory subunit 6,Phosphatidylinositol kinases,enzyme,['pou6f2']
1533,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,Phosphatidylinositol kinases,enzyme,['pik3c2a']
1534,phosphatidylinositol 3-kinase catalytic subunit type 3,Phosphatidylinositol kinases,enzyme,['cdkl2']
1535,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,Phosphatidylinositol phosphate kinases,enzyme,['pip5k1a']
1536,phosphatidylinositol-4-phosphate 5-kinase type 1 beta,Phosphatidylinositol phosphate kinases,enzyme,['PIP5K1B']
1537,phosphatidylinositol-4-phosphate 5-kinase type 1 gamma,Phosphatidylinositol phosphate kinases,enzyme,['pip5k1c']
1538,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha,Phosphatidylinositol phosphate kinases,enzyme,['lvrn']
1539,phosphatidylinositol-5-phosphate 4-kinase type 2 beta,Phosphatidylinositol phosphate kinases,enzyme,['c11orf54']
1540,phosphatidylinositol-5-phosphate 4-kinase type 2 gamma,Phosphatidylinositol phosphate kinases,enzyme,['dnajc13']
1541,phosphodiesterase 1A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['arhgef39']
1542,phosphodiesterase 1B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['cep19']
1543,phosphodiesterase 1C,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE1C']
1544,phosphodiesterase 2A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde2a']
1545,phosphodiesterase 3B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['prf1']
1546,phosphodiesterase 4A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['glce']
1547,phosphodiesterase 4B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['plxnb1']
1548,phosphodiesterase 4D,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE4D']
1549,phosphodiesterase 5A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde5a']
1550,phosphodiesterase 6A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['rrp7a']
1551,phosphodiesterase 6B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE6B']
1552,phosphodiesterase 6C,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['usp38']
1553,phosphodiesterase 6D,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['cd3e']
1554,phosphodiesterase 6G,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,"['ENSXETG00000006586', 'pde6g']"
1555,phosphodiesterase 6H,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde6h']
1556,phosphodiesterase 7A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE7A']
1557,phosphodiesterase 7B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['ttr']
1558,phosphodiesterase 8A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['ENSXETG00000018456']
1559,phosphodiesterase 8B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,"['ENSXETG00000011710', 'ENSXETG00000011710']"
1560,phosphodiesterase 10A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE10A']
1561,PLCβ1,Phosphoinositide-specific phospholipase C,enzyme,['lipt2']
1562,PLCβ2,Phosphoinositide-specific phospholipase C,enzyme,['PLCB2']
1563,PLCβ3,Phosphoinositide-specific phospholipase C,enzyme,['PLCB3']
1564,PLCβ4,Phosphoinositide-specific phospholipase C,enzyme,['ppp1r16b']
1565,PLCγ1,Phosphoinositide-specific phospholipase C,enzyme,['PLCG1']
1566,PLCγ2,Phosphoinositide-specific phospholipase C,enzyme,['PLCG2']
1567,PLCδ1,Phosphoinositide-specific phospholipase C,enzyme,['gnal']
1568,PLCδ3,Phosphoinositide-specific phospholipase C,enzyme,['tgm3l.1']
1569,PLCδ4,Phosphoinositide-specific phospholipase C,enzyme,['zfp36l1']
1570,PLCε1,Phosphoinositide-specific phospholipase C,enzyme,['gla']
1571,PLCη1,Phosphoinositide-specific phospholipase C,enzyme,['PLCH1']
1572,PLCη2,Phosphoinositide-specific phospholipase C,enzyme,['PLCH2']
1573,sPLA2-1B,Phospholipase A2,enzyme,"['sgtb', 'cntln']"
1574,sPLA2-3,Phospholipase A2,enzyme,['ENSXETG00000016424']
1575,cPLA2-4A,Phospholipase A2,enzyme,['xpnpep2']
1576,cPLA2-4B,Phospholipase A2,enzyme,"['ENSXETG00000009679', 'ENSXETG00000009838']"
1577,cPLA2-4D,Phospholipase A2,enzyme,"['ENSXETG00000009679', 'ENSXETG00000009838']"
1578,cPLA2-4E,Phospholipase A2,enzyme,"['ENSXETG00000009679', 'ENSXETG00000009838']"
1579,cPLA2-4F,Phospholipase A2,enzyme,['wtap']
1580,PLA2-G5,Phospholipase A2,enzyme,"['ENSXETG00000015972', 'ENSXETG00000016334']"
1581,iPLA2-G6,Phospholipase A2,enzyme,['PLA2G6']
1582,PLA2-G7,Phospholipase A2,enzyme,['pla2g7']
1583,sPLA2-10,Phospholipase A2,enzyme,"['ENSXETG00000015087', 'eml6']"
1584,sPLA2-12A,Phospholipase A2,enzyme,['dis3l']
1585,platelet activating factor acetylhydrolase 2,Phospholipase A2,enzyme,['psme3']
1586,phosphorylase kinase catalytic subunit gamma 1,Phosphorylase kinase (PHK) family,enzyme,['phkg1']
1587,phosphorylase kinase catalytic subunit gamma 2,Phosphorylase kinase (PHK) family,enzyme,['xpo5']
1588,"Pim-3 proto-oncogene, serine/threonine kinase",PIM family,enzyme,['PIM3']
1589,cyclin dependent kinase 11A,PITSLRE subfamily,enzyme,['hspa1b']
1590,cyclin dependent kinase 11B,PITSLRE subfamily,enzyme,['hspa1b']
1591,polo like kinase 2,Polo-like kinase (PLK) family,enzyme,['plk2']
1592,polo like kinase 3,Polo-like kinase (PLK) family,enzyme,['plk3']
1593,polo like kinase 4,Polo-like kinase (PLK) family,enzyme,['rtkn2']
1594,poly(ADP-ribose) polymerase 1,Poly ADP-ribose polymerases,enzyme,"['ENSXETG00000006546', 'ENSXETG00000015841']"
1595,poly(ADP-ribose) polymerase 2,Poly ADP-ribose polymerases,enzyme,['gldn']
1596,poly (ADP-ribose) polymerase 3,Poly ADP-ribose polymerases,enzyme,['parp3']
1597,egl-9 family hypoxia inducible factor 2,Prolyl hydroxylases,enzyme,['vegt']
1598,egl-9 family hypoxia inducible factor 1,Prolyl hydroxylases,enzyme,['klhl5']
1599,egl-9 family hypoxia inducible factor 3,Prolyl hydroxylases,enzyme,['ppm1a']
1600,CYP8A1,Prostaglandin synthases,enzyme,['PTGIS']
1601,mPGES1,Prostaglandin synthases,enzyme,['slit3']
1602,mPGES2,Prostaglandin synthases,enzyme,['PTGES2']
1603,cPGES,Prostaglandin synthases,enzyme,['ptges3']
1604,H-PGDS,Prostaglandin synthases,enzyme,['hpgds']
1605,AKR1C3,Prostaglandin synthases,enzyme,"['ENSXETG00000011910', 'ENSXETG00000013398']"
1606,CBR1,Prostaglandin synthases,enzyme,['cbr1']
1607,HPGD,Prostaglandin synthases,enzyme,['armc8']
1608,"protein kinase, cAMP-dependent, regulatory, type I, alpha subunit",Protein kinase A (PKA) family,enzyme,['prkar1a']
1609,"protein kinase, cAMP-dependent, regulatory, type I, beta subunit",Protein kinase A (PKA) family,enzyme,['adarb1']
1610,"protein kinase, cAMP-dependent, regulatory, type II, alpha subunit",Protein kinase A (PKA) family,enzyme,['fgf1']
1611,"protein kinase, cAMP-dependent, regulatory, type II, beta subunit",Protein kinase A (PKA) family,enzyme,['ednrb2']
1612,"protein kinase, cAMP-dependent, catalytic, alpha subunit",Protein kinase A (PKA) family,enzyme,"['tnpo2', 'ints8']"
1613,"protein kinase, cAMP-dependent, catalytic, beta subunit",Protein kinase A (PKA) family,enzyme,"['tnpo2', 'ints8']"
1614,"protein kinase, cAMP-dependent, catalytic, gamma subunit",Protein kinase A (PKA) family,enzyme,"['tnpo2', 'ints8']"
1615,protein kinase X-linked,Protein kinase A (PKA) family,enzyme,['ENSXETG00000016538']
1616,protein kinase Y-linked (pseudogene),Protein kinase A (PKA) family,enzyme,['ENSXETG00000016538']
1617,protein kinase D1,Protein kinase D (PKD) family,enzyme,['prkd1']
1618,Protein kinase G (PKG) 1,Protein kinase G (PKG) family,enzyme,['camk4']
1619,Protein kinase G (PKG) 2,Protein kinase G (PKG) family,enzyme,['ptafr']
1620,protein kinase N1,Protein kinase N (PKN) family,enzyme,"['ENSXETG00000000632', 'fhl5', 'numbl', 'ENSXETG00000005263', 'suv39h2', 'ENSXETG00000015697', 'jph3', 'ENSXETG00000019008']"
1621,protein kinase N2,Protein kinase N (PKN) family,enzyme,"['tmprss2.6', 'ENSXETG00000013141', 'clptm1l']"
1622,protein tyrosine phosphatase non-receptor type 1,Protein tyrosine phosphatases non-receptor type (PTPN),enzyme,['cybrd1']
1623,protein tyrosine phosphatase non-receptor type 22,Protein tyrosine phosphatases non-receptor type (PTPN),enzyme,['ENSXETG00000019947']
1624,pre-mRNA processing factor 4B,PRP4 subfamily,enzyme,['PRPF4B']
1625,protein serine kinase H1,PSK family,enzyme,['pskh1']
1626,branched chain keto acid dehydrogenase kinase,Pyruvate dehydrogenase kinase (PDHK) family,enzyme,['isoc1']
