,receptor,family,type,gene
518,IMPase 1,Inositol monophosphatase,enzyme,"['CG17026', 'CG17029', 'CG17028', 'CG17027']"
519,IMPase 2,Inositol monophosphatase,enzyme,"['CG17026', 'CG17029', 'CG17028', 'CG17027']"
520,INPP1,Inositol polyphosphate phosphatases,enzyme,['Ipp']
521,INPP4B,Inositol polyphosphate phosphatases,enzyme,['CG42271']
522,INPP5A,Inositol polyphosphate phosphatases,enzyme,['5PtaseI']
523,INPP5B,Inositol polyphosphate phosphatases,enzyme,['Ocrl']
524,INPP5D,Inositol polyphosphate phosphatases,enzyme,"['CG9784', 'CG6805', 'Synj']"
525,INPP5E,Inositol polyphosphate phosphatases,enzyme,['INPP5E']
526,INPP5J,Inositol polyphosphate phosphatases,enzyme,"['CG9784', 'CG6805', 'Synj']"
527,INPP5K,Inositol polyphosphate phosphatases,enzyme,"['CG9784', 'CG6805', 'Synj']"
528,INPPL1,Inositol polyphosphate phosphatases,enzyme,['Synj']
529,OCRL,Inositol polyphosphate phosphatases,enzyme,"['CG9784', 'CG6805', 'Synj']"
530,SYNJ1,Inositol polyphosphate phosphatases,enzyme,"['CG9784', 'CG6805', 'Synj']"
531,SYNJ2,Inositol polyphosphate phosphatases,enzyme,"['CG9784', 'CG6805', 'Synj', 'CG7956']"
532,interleukin 1 receptor associated kinase 1,Interleukin-1 receptor-associated kinase (IRAK) family,enzyme,"['pll', 'Haspin']"
533,interleukin 1 receptor associated kinase 2,Interleukin-1 receptor-associated kinase (IRAK) family,enzyme,"['pll', 'Haspin']"
534,interleukin 1 receptor associated kinase 3,Interleukin-1 receptor-associated kinase (IRAK) family,enzyme,"['pll', 'Haspin']"
535,protein kinase C iota,Iota subfamily,enzyme,['Pkcdelta']
536,protein kinase C zeta,Iota subfamily,enzyme,['Pkcdelta']
537,endoplasmic reticulum to nucleus signaling 2,IRE family,enzyme,['Ire1']
538,acetyl-CoA acetyltransferase 1,Lanosterol biosynthesis pathway,enzyme,['CG10932']
539,acetyl-CoA acetyltransferase 2,Lanosterol biosynthesis pathway,enzyme,['CG9149']
540,hydroxymethylglutaryl-CoA synthase 1,Lanosterol biosynthesis pathway,enzyme,['Hmgs']
541,hydroxymethylglutaryl-CoA synthase 2,Lanosterol biosynthesis pathway,enzyme,['Hmgs']
542,hydroxymethylglutaryl-CoA reductase,Lanosterol biosynthesis pathway,enzyme,['Hmgcr']
543,mevalonate kinase,Lanosterol biosynthesis pathway,enzyme,['CG33671']
544,phosphomevalonate kinase,Lanosterol biosynthesis pathway,enzyme,['CG10268']
545,diphosphomevalonate decarboxylase,Lanosterol biosynthesis pathway,enzyme,['Mvd']
546,isopentenyl-diphosphate Δ-isomerase 1,Lanosterol biosynthesis pathway,enzyme,['Idi']
547,isopentenyl-diphosphate Δ-isomerase 2,Lanosterol biosynthesis pathway,enzyme,['Idi']
548,geranylgeranyl diphosphate synthase,Lanosterol biosynthesis pathway,enzyme,['qm']
549,farnesyl diphosphate synthase,Lanosterol biosynthesis pathway,enzyme,['Fpps']
550,γ-Glutamyltransferase,Leukotriene and lipoxin metabolism,enzyme,"['CG4306', 'CG32196']"
551,Dipeptidase 1,Leukotriene and lipoxin metabolism,enzyme,"['CG6154', 'CG44837']"
552,Dipeptidase 2,Leukotriene and lipoxin metabolism,enzyme,"['CG6154', 'CG44837']"
553,Leukotriene A4 hydrolase,Leukotriene and lipoxin metabolism,enzyme,['CG10602']
554,PPA2A,Lipid phosphate phosphatases,enzyme,"['wun', 'laza', 'CG11438', 'CG11437', 'CG11426', 'CG11425', 'CG12746', 'wun2']"
555,PPA2B,Lipid phosphate phosphatases,enzyme,"['wun', 'laza', 'CG11438', 'CG11437', 'CG11426', 'CG11425', 'CG12746', 'wun2']"
556,PPA3A,Lipid phosphate phosphatases,enzyme,"['wun', 'laza', 'CG11438', 'CG11437', 'CG11426', 'CG11425', 'CG12746', 'wun2']"
557,phosphatase and tensin homolog,Lipid phosphate phosphatases,enzyme,['Pten']
558,serine/threonine kinase 11,LKB subfamily,enzyme,['Lkb1']
559,mitogen-activated protein kinase kinase kinase 12,LZK subfamily,enzyme,['wnd']
560,ADAM17,M12: Astacin/Adamalysin,enzyme,['Tace']
561,Endothelin-converting enzyme 1,M13: Neprilysin,enzyme,"['Nepl21', 'Nep3', 'Nepl3', 'Nepl12', 'Nep4', 'Nepl15', 'Nep7', 'Nepl18', 'Nepl19', 'Nepl20']"
562,Endothelin-converting enzyme 2,M13: Neprilysin,enzyme,"['Nepl21', 'Nep3', 'Nepl3', 'Nepl12', 'Nep4', 'Nepl15', 'Nep7', 'Nepl18', 'Nepl19', 'Nepl20']"
563,Neutral endopeptidase,M13: Neprilysin,enzyme,"['Nepl21', 'Nep3', 'Nepl3', 'Nepl12', 'Nep4', 'Nepl15', 'Nep7', 'Nepl18', 'Nepl19', 'Nepl20']"
564,Carboxypeptidase A1 (pancreatic),M14: Carboxypeptidase A,enzyme,"['CG3097', 'CG3108', 'CG18585', 'CG7025', 'CG4017', 'CG17633', 'CG2915', 'CG12374', 'CG14820', 'CG8563', 'CG8562', 'CG18417', 'CG8560', 'CG8539', 'CG4408', 'CG32379', 'CG42264']"
565,Carboxypeptidase A2 (pancreatic),M14: Carboxypeptidase A,enzyme,"['CG18585', 'CG7025', 'CG4017', 'CG17633', 'CG2915', 'CG12374', 'CG14820', 'CG8562', 'CG18417', 'CG8560', 'CG8539', 'CG4408', 'CG32379', 'CG42264']"
566,Carboxypeptidase A3 (mast cell),M14: Carboxypeptidase A,enzyme,"['CG3097', 'CG3108', 'CG18585', 'CG7025', 'CG4017', 'CG17633', 'CG2915', 'CG12374', 'CG14820', 'CG8563', 'CG8562', 'CG18417', 'CG8560', 'CG8539', 'CG4408', 'CG32379', 'CG42264']"
567,Carboxypeptidase A4,M14: Carboxypeptidase A,enzyme,"['CG3097', 'CG3108', 'CG18585', 'CG7025', 'CG4017', 'CG17633', 'CG2915', 'CG12374', 'CG14820', 'CG8563', 'CG8562', 'CG18417', 'CG8560', 'CG8539', 'CG4408', 'CG32379', 'CG42264']"
568,Carboxypeptidase A5,M14: Carboxypeptidase A,enzyme,"['CG3097', 'CG3108', 'CG18585', 'CG7025', 'CG4017', 'CG17633', 'CG2915', 'CG12374', 'CG14820', 'CG8563', 'CG8562', 'CG18417', 'CG8560', 'CG8539', 'CG4408', 'CG32379', 'CG42264']"
569,Carboxypeptidase A6,M14: Carboxypeptidase A,enzyme,"['CG3097', 'CG3108', 'CG18585', 'CG7025', 'CG4017', 'CG17633', 'CG2915', 'CG12374', 'CG14820', 'CG8563', 'CG8562', 'CG18417', 'CG8560', 'CG8539', 'CG4408', 'CG32379', 'CG42264']"
570,Carboxypeptidase B1 (tissue),M14: Carboxypeptidase A,enzyme,"['CG18585', 'CG7025', 'CG4017', 'CG17633', 'CG2915', 'CG12374', 'CG14820', 'CG8562', 'CG18417', 'CG8560', 'CG8539', 'CG4408', 'CG32379', 'CG42264']"
571,Carboxypeptidase B2 (plasma),M14: Carboxypeptidase A,enzyme,"['CG3097', 'CG3108', 'CG18585', 'CG7025', 'CG4017', 'CG17633', 'CG2915', 'CG12374', 'CG14820', 'CG8563', 'CG8562', 'CG18417', 'CG8560', 'CG8539', 'CG4408', 'CG32379', 'CG42264']"
572,Carboxypeptidase D,M14: Carboxypeptidase A,enzyme,['svr']
573,Carboxypeptidase M,M14: Carboxypeptidase A,enzyme,['CG4678']
574,Carboxypeptidase O,M14: Carboxypeptidase A,enzyme,"['CG3097', 'CG3108', 'CG18585', 'CG7025', 'CG4017', 'CG17633', 'CG2915', 'CG12374', 'CG14820', 'CG8563', 'CG8562', 'CG18417', 'CG8560', 'CG8539', 'CG4408', 'CG32379', 'CG42264']"
575,insulin degrading enzyme,M16: Pitrilysin,enzyme,['Ide']
576,Aminopeptidase-like 1,M17: Leucyl aminopeptidase,enzyme,['grsm']
577,Leucine aminopeptidase 3,M17: Leucyl aminopeptidase,enzyme,"['S-Lap5', 'S-Lap7', 'S-Lap8', 'S-Lap1', 'S-Lap3', 'S-Lap4', 'S-Lap2', 'loopin-1']"
578,Dipeptidase 1,M19: Membrane dipeptidase,enzyme,"['CG6154', 'CG44837']"
579,Aminopeptidase N,M1: Aminopeptidase N,enzyme,"['CG7653', 'CG9806', 'CG2111', 'CG6071', 'CG5849', 'CG3502', 'CG31233', 'CG31343', 'CG31445', 'SP1029', 'CG46339']"
580,Aminopeptidase O,M1: Aminopeptidase N,enzyme,"['CG7653', 'CG9806', 'CG2111', 'CG6071', 'CG5849', 'CG3502', 'CG31233', 'CG31343', 'CG31445', 'SP1029', 'CG46339']"
581,Aminopeptidase Q,M1: Aminopeptidase N,enzyme,"['CG7653', 'CG9806', 'CG2111', 'CG6071', 'CG5849', 'CG14516', 'CG3502', 'CG31233', 'CG31343', 'CG31445', 'SP1029', 'CG46339']"
582,Arginyl aminopeptidase,M1: Aminopeptidase N,enzyme,"['CG7653', 'CG9806', 'CG2111', 'CG6071', 'CG3502', 'CG31445', 'SP1029']"
583,Arginyl aminopeptidase-like 1,M1: Aminopeptidase N,enzyme,"['CG7653', 'CG9806', 'CG2111', 'CG6071', 'CG5849', 'CG3502', 'CG31233', 'CG31343', 'CG31445', 'SP1029', 'CG46339']"
584,Endoplasmic reticulum aminopeptidase 1,M1: Aminopeptidase N,enzyme,"['CG7653', 'CG9806', 'CG2111', 'CG6071', 'CG5849', 'CG3502', 'CG31233', 'CG31343', 'CG31445', 'SP1029', 'CG46339']"
585,Endoplasmic reticulum aminopeptidase 2,M1: Aminopeptidase N,enzyme,"['CG7653', 'CG9806', 'CG2111', 'CG6071', 'CG5849', 'CG3502', 'CG31233', 'CG31343', 'CG31445', 'SP1029', 'CG46339']"
586,Glutamyl aminopeptidase,M1: Aminopeptidase N,enzyme,"['CG8773', 'CG8774', 'CG32473']"
587,Leucyl-cysteinyl aminopeptidase,M1: Aminopeptidase N,enzyme,"['CG7653', 'CG9806', 'CG2111', 'CG6071', 'CG5849', 'CG3502', 'CG31233', 'CG31343', 'CG31445', 'SP1029', 'CG46339']"
588,Leukotriene A4 hydrolase,M1: Aminopeptidase N,enzyme,['CG10602']
589,Puromycin-sensitive aminopeptidase,M1: Aminopeptidase N,enzyme,['Psa']
590,TRH-specific aminopeptidase,M1: Aminopeptidase N,enzyme,"['CG7653', 'CG9806', 'CG2111', 'CG6071', 'CG5849', 'CG3502', 'CG31233', 'CG31343', 'CG31445', 'SP1029', 'CG46339']"
591,Carnosine dipeptidase 2,M20: Carnosine dipeptidase,enzyme,['Cndp2']
592,Methionyl aminopeptidase 1,M24: Methionyl aminopeptidase,enzyme,['CG13630']
593,Methionyl aminopeptidase type 1D (mitochondrial),M24: Methionyl aminopeptidase,enzyme,['CG5188']
594,peptidase D,M24: Methionyl aminopeptidase,enzyme,['Dip-C']
595,X-prolyl aminopeptidase 1,M24: Methionyl aminopeptidase,enzyme,['ApepP']
596,glutaminyl-peptide cyclotransferase,M28: Aminopeptidase Y,enzyme,"['CG6168', 'isoQC', 'QC', 'CG32413']"
597,dipeptidyl peptidase 3,M49: Dipeptidyl-peptidase III,enzyme,['DppIII']
598,"proteasome 26S subunit, non-ATPase 14",M67: PSMD14 peptidase,enzyme,['Rpn11']
599,Ras converting CAAX endopeptidase 1,M79: Prenyl protease 2,enzyme,['Sras']
600,MAPK activated protein kinase 3,MAPKAPK subfamily,enzyme,['MAPk-Ak2']
601,MAPK activated protein kinase 5,MAPKAPK subfamily,enzyme,['MAPk-Ak2']
602,Microtubule associated serine/threonine kinase 1,MAST family,enzyme,['CG32944']
603,Microtubule associated serine/threonine kinase 2,MAST family,enzyme,['CG32944']
604,Microtubule associated serine/threonine kinase 3,MAST family,enzyme,['CG32944']
605,Microtubule associated serine/threonine kinase 4,MAST family,enzyme,['CG32944']
606,Microtubule associated serine/threonine kinase-like,MAST family,enzyme,['gwl']
607,porcupine O-acyltransferase,Membrane bound O-acyltransferases,enzyme,['por']
608,"protein phosphatase, Mg2+/Mn2+ dependent 1D",Metal-dependent protein phosphatase (PPM) family,enzyme,['Pp2C1']
609,calcium/calmodulin dependent protein kinase kinase 1,Meta subfamily,enzyme,['CG17698']
610,mitofusin 1,Mitofusin proteins,enzyme,"['fzo', 'Marf']"
611,mitofusin 2,Mitofusin proteins,enzyme,"['fzo', 'Marf']"
612,MAPK interacting serine/threonine kinase 2,MKN subfamily,enzyme,['Lk6']
613,"MOS proto-oncogene, serine/threonine kinase",MOS family,enzyme,['Mos']
614,ribosomal protein S6 kinase A5,MSK subfamily,enzyme,['S6k']
615,ribosomal protein S6 kinase A4,MSK subfamily,enzyme,['S6k']
616,misshapen like kinase 1,MSN subfamily,enzyme,['msn']
617,TRAF2 and NCK interacting kinase,MSN subfamily,enzyme,['msn']
618,serine/threonine kinase 3,MST subfamily,enzyme,['hpo']
619,NADPH oxidase 5,NADPH oxidases,enzyme,['Nox']
620,serine/threonine kinase 16,NAK family,enzyme,['CG1227']
621,large tumor suppressor kinase 1,NDR family,enzyme,['wts']
622,large tumor suppressor kinase 2,NDR family,enzyme,['CG32944']
623,Serine/threonine kinase 38,NDR family,enzyme,['trc']
624,Serine/threonine kinase 38 like,NDR family,enzyme,['trc']
625,N-acylsphingosine amidohydrolase 2,Neutral ceramidases,enzyme,['CDase']
626,N-acylsphingosine amidohydrolase 2B,Neutral ceramidases,enzyme,['CDase']
627,embryonic ectoderm development,Neutral sphingomyelinase coupling factors,enzyme,"['esc', 'escl']"
628,NIMA related kinase 1,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['lic']
629,NIMA related kinase 9,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['niki']
630,SH3 domain binding kinase 1,NKF1 family,enzyme,"['meng', 'CG4945']"
631,sugen kinase 110,NKF1 family,enzyme,"['meng', 'CG4945']"
632,PTEN induced kinase 1,NKF2 family,enzyme,['Pink1']
633,PDLIM1 interacting kinase 1 like,NKF4 family,enzyme,['Wee1']
634,nuclear receptor binding protein 1,NRBP family,enzyme,['Madm']
635,nuclear receptor binding protein 2,NRBP family,enzyme,['Madm']
636,dihydrofolate reductase,Nucleoside synthesis and metabolism,enzyme,['Dhfr']
637,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",Nucleoside synthesis and metabolism,enzyme,['Gart']
638,dihydroorotate dehydrogenase (quinone),Nucleoside synthesis and metabolism,enzyme,['Dhod']
639,inosine monophosphate dehydrogenase 1,Nucleoside synthesis and metabolism,enzyme,['ras']
640,thymidylate synthetase,Nucleoside synthesis and metabolism,enzyme,['Ts']
641,purine nucleoside phosphorylase,Nucleoside synthesis and metabolism,enzyme,"['CG18128', 'CG16758']"
642,xanthine dehydrogenase,Nucleoside synthesis and metabolism,enzyme,['ry']
643,ribonucleotide reductase catalytic subunit M1,Nucleoside synthesis and metabolism,enzyme,['RnrL']
644,ribonucleotide reductase regulatory subunit M2,Nucleoside synthesis and metabolism,enzyme,['RnrS']
645,ribonucleotide reductase regulatory TP53 inducible subunit M2B,Nucleoside synthesis and metabolism,enzyme,['RnrS']
646,dihydropyrimidine dehydrogenase,Nucleotide turnover,enzyme,['su(r)']
647,cyclin G associated kinase,Numb-associated kinase (NAK) family,enzyme,['aux']
648,G protein-coupled receptor kinase 1,Opsin/rhodopsin kinases,enzyme,['Gprk2']
649,alpha kinase 3,Other alpha kinase family kinases,enzyme,['bt']
650,citron rho-interacting serine/threonine kinase,Other DMPK family kinases,enzyme,['sti']
651,eukaryotic translation initiation factor 2 alpha kinase 1,Other PEK family kinases,enzyme,['Wee1']
652,eukaryotic translation initiation factor 2 alpha kinase 2,Other PEK family kinases,enzyme,['Wee1']
653,dual serine/threonine and tyrosine protein kinase,Other-unique family,enzyme,['Madm']
654,mitogen-activated protein kinase 14,p38 subfamily,enzyme,['p38b']
655,mitogen-activated protein kinase 11,p38 subfamily,enzyme,['p38a']
656,ribosomal protein S6 kinase B1,p70 subfamily,enzyme,"['JIL-1', 'S6k']"
657,ribosomal protein S6 kinase B2,p70 subfamily,enzyme,['S6k']
658,p21 (RAC1) activated kinase 1,PAKA subfamily,enzyme,['Pak']
659,p21 (RAC1) activated kinase 2,PAKA subfamily,enzyme,['Pak']
660,p21 (RAC1) activated kinase 3,PAKA subfamily,enzyme,['Pak']
661,PAS domain containing serine/threonine kinase,PASK subfamily,enzyme,['Pask']
662,pyruvate dehydrogenase kinase 1,PDHK family,enzyme,['Pdk']
663,pyruvate dehydrogenase kinase 3,PDHK family,enzyme,['Pdk']
664,3-phosphoinositide dependent protein kinase 1,PDK1 family,enzyme,['Pdk1']
665,eukaryotic translation initiation factor 2 alpha kinase 3,PEK subfamily,enzyme,['Wee1']
666,PLD1,Phosphatidylcholine-specific phospholipase D,enzyme,['Pld']
667,PLD2,Phosphatidylcholine-specific phospholipase D,enzyme,['Pld']
668,phosphatidylinositol 3-kinase catalytic subunit type 3,Phosphatidylinositol 3-kinase family,enzyme,['Pi3K59F']
669,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['Pi3K68D']
670,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,"['Pi3K68D', 'Pi3K92E']"
671,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,"['Pi3K68D', 'Pi3K92E']"
672,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,"['Pi3K68D', 'Pi3K92E']"
673,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,Phosphatidylinositol-4-phosphate 3-kinase family,enzyme,"['Pi3K68D', 'Pi3K92E']"
674,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,Phosphatidylinositol-4-phosphate 3-kinase family,enzyme,"['Pi3K68D', 'Pi3K92E']"
675,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma,Phosphatidylinositol-4-phosphate 3-kinase family,enzyme,"['Pi3K68D', 'Pi3K92E']"
676,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",Phosphatidylinositol kinases,enzyme,['Pi3K68D']
677,phosphatidylinositol 4-kinase alpha,Phosphatidylinositol kinases,enzyme,['PI4KIIIalpha']
678,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta",Phosphatidylinositol kinases,enzyme,"['Pi3K68D', 'Pi3K92E']"
679,phosphatidylinositol 4-kinase beta,Phosphatidylinositol kinases,enzyme,['fwd']
680,phosphatidylinositol 4-kinase type 2 alpha,Phosphatidylinositol kinases,enzyme,['Pi4KIIalpha']
681,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma",Phosphatidylinositol kinases,enzyme,"['Pi3K68D', 'Pi3K92E']"
682,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",Phosphatidylinositol kinases,enzyme,"['Pi3K68D', 'Pi3K92E']"
683,phosphatidylinositol 4-kinase type 2 beta,Phosphatidylinositol kinases,enzyme,['Pi4KIIalpha']
684,phosphoinositide-3-kinase regulatory subunit 2,Phosphatidylinositol kinases,enzyme,['Pi3K21B']
685,phosphoinositide-3-kinase regulatory subunit 3,Phosphatidylinositol kinases,enzyme,['Pi3K21B']
686,phosphoinositide-3-kinase regulatory subunit 4,Phosphatidylinositol kinases,enzyme,['Vps15']
687,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,Phosphatidylinositol kinases,enzyme,"['Pi3K68D', 'Pi3K92E']"
688,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,Phosphatidylinositol kinases,enzyme,"['Pi3K68D', 'Pi3K92E']"
689,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma,Phosphatidylinositol kinases,enzyme,"['Pi3K68D', 'Pi3K92E']"
690,phosphatidylinositol 3-kinase catalytic subunit type 3,Phosphatidylinositol kinases,enzyme,['Pi3K59F']
691,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,Phosphatidylinositol phosphate kinases,enzyme,"['sktl', 'PIP5K59B']"
692,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha,Phosphatidylinositol phosphate kinases,enzyme,['PIP4K']
693,phosphodiesterase 4B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['dnc']
694,phosphodiesterase 6D,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PrBP']
695,PLCβ4,Phosphoinositide-specific phospholipase C,enzyme,['norpA']
696,sPLA2-3,Phospholipase A2,enzyme,"['GIIIspla2', 'sPLA2', 'CG30503']"
697,iPLA2-G6,Phospholipase A2,enzyme,"['iPLA2-VIA', 'mask']"
698,sPLA2-12A,Phospholipase A2,enzyme,['GXIVsPLA2']
699,cyclin dependent kinase 11A,PITSLRE subfamily,enzyme,['Pitslre']
700,cyclin dependent kinase 11B,PITSLRE subfamily,enzyme,['Pitslre']
701,polo like kinase 1,Polo-like kinase (PLK) family,enzyme,['polo']
702,polo like kinase 4,Polo-like kinase (PLK) family,enzyme,['SAK']
703,poly(ADP-ribose) polymerase 1,Poly ADP-ribose polymerases,enzyme,['Parp']
704,tankyrase,Poly ADP-ribose polymerases,enzyme,['Tnks']
705,tankyrase 2,Poly ADP-ribose polymerases,enzyme,['Tnks']
706,mPGES1,Prostaglandin synthases,enzyme,"['Mgstl', 'CG33177', 'CG33178']"
707,mPGES2,Prostaglandin synthases,enzyme,['Su(P)']
708,cPGES,Prostaglandin synthases,enzyme,['p23']
709,H-PGDS,Prostaglandin synthases,enzyme,['GstS1']
710,AKR1C3,Prostaglandin synthases,enzyme,"['CG6083', 'CG18547', 'CG3397', 'Hk']"
711,HPGD,Prostaglandin synthases,enzyme,"['Adh', 'Fbp2', 'Pdh', 'CG4842', 'CG18814']"
712,"protein kinase, cAMP-dependent, regulatory, type I, beta subunit",Protein kinase A (PKA) family,enzyme,['Pka-R1']
713,"protein kinase, cAMP-dependent, regulatory, type II, alpha subunit",Protein kinase A (PKA) family,enzyme,['Pka-R2']
714,"protein kinase, cAMP-dependent, catalytic, alpha subunit",Protein kinase A (PKA) family,enzyme,"['Pka-C2', 'Pkg21D', 'CG12069']"
715,"protein kinase, cAMP-dependent, catalytic, beta subunit",Protein kinase A (PKA) family,enzyme,"['Pka-C2', 'Pkg21D', 'CG12069']"
716,"protein kinase, cAMP-dependent, catalytic, gamma subunit",Protein kinase A (PKA) family,enzyme,"['Pka-C2', 'Pkg21D', 'CG12069']"
717,protein kinase X-linked,Protein kinase A (PKA) family,enzyme,['Pka-C3']
718,protein kinase Y-linked (pseudogene),Protein kinase A (PKA) family,enzyme,['Pka-C3']
719,Protein kinase G (PKG) 1,Protein kinase G (PKG) family,enzyme,"['Pka-C2', 'CG12069']"
720,Protein kinase G (PKG) 2,Protein kinase G (PKG) family,enzyme,"['Pka-C2', 'CG12069']"
721,protein kinase N1,Protein kinase N (PKN) family,enzyme,['Pkcdelta']
722,protein kinase N2,Protein kinase N (PKN) family,enzyme,['Pkcdelta']
723,protein kinase N3,Protein kinase N (PKN) family,enzyme,"['Pkc53E', 'inaC', 'Pkcdelta']"
724,pre-mRNA processing factor 4B,PRP4 subfamily,enzyme,['CG7028']
725,salt inducible kinase 2,QIK subfamily,enzyme,['Sik2']
726,"RAB27A, member RAS oncogene family",RAB subfamily,enzyme,['Rab27']
727,checkpoint kinase 2,RAD53 family,enzyme,['lok']
728,HRAS,RAS subfamily,enzyme,['Ras85D']
729,male germ cell associated kinase,RCK family,enzyme,['CG42366']
730,RIO kinase 1,RIO1 subfamily,enzyme,['RIOK1']
731,RIO kinase 2,RIO2 subfamily,enzyme,['RIOK2']
732,RIO kinase 3,RIO3 subfamily,enzyme,['CG3008']
733,ribosomal protein S6 kinase like 1,RSKL family,enzyme,['CG7156']
734,ribosomal protein S6 kinase A1,RSK subfamily,enzyme,['S6k']
735,ribosomal protein S6 kinase A3,RSK subfamily,enzyme,['S6k']
736,ribosomal protein S6 kinase A2,RSK subfamily,enzyme,['S6k']
737,ribosomal protein S6 kinase A6,RSK subfamily,enzyme,['S6k']
738,Serine carboxypeptidase 1,S10: Carboxypeptidase Y,enzyme,"['hiro', 'CG31821', 'CG31823', 'CG32483']"
739,Vitellogenic carboxypeptidase-like protein,S10: Carboxypeptidase Y,enzyme,['CG4572']
740,chymotrypsin C,S1: Chymotrypsin,enzyme,['CG11912']
741,complement C1r,S1: Chymotrypsin,enzyme,"['CG31266', 'CG31267']"
742,granzyme A,S1: Chymotrypsin,enzyme,"['CG14780', 'CG14227', 'CG11664', 'CG30287', 'CG30288', 'CG30289', 'CG30414', 'CG31205', 'CG33225', 'CG33226', 'CG30283']"
743,granzyme K,S1: Chymotrypsin,enzyme,"['CG14780', 'CG14227', 'CG11664', 'CG30287', 'CG30288', 'CG30289', 'CG30414', 'CG31205', 'CG33225', 'CG33226', 'CG30283']"
744,kallikrein B1,S1: Chymotrypsin,enzyme,"['CG31266', 'CG31267']"
745,kallikrein 1,S1: Chymotrypsin,enzyme,['CG4477']
746,kallikrein related peptidase 2,S1: Chymotrypsin,enzyme,['CG4477']
747,kallikrein related peptidase 3,S1: Chymotrypsin,enzyme,['CG4477']
748,kallikrein related peptidase 4,S1: Chymotrypsin,enzyme,['CG4477']
749,kallikrein related peptidase 5,S1: Chymotrypsin,enzyme,['CG4477']
750,kallikrein related peptidase 7,S1: Chymotrypsin,enzyme,['CG4477']
751,"protein C, inactivator of coagulation factors Va and VIIIa",S1: Chymotrypsin,enzyme,['CG9672']
752,tryptase alpha/beta 1,S1: Chymotrypsin,enzyme,"['ea', 'Ser6', 'CG4793', 'CG18478', 'CG18477', 'CG9676', 'CG4653', 'CG1304', 'CG4259', 'CG18557', 'CG3117', 'CG3355', 'CG5390', 'SPH93', 'CG18563', 'CG8586', 'CG8738', 'CG8172', 'tpr', 'CG9294', 'CG14990', 'CG6462', 'CG4613', 'CG9372', 'Sp7', 'CG11836', 'CG9737', 'CG9733', 'CG11313', 'CG18735', 'CG31780', 'CG31827', 'CG32376', 'CG32523', 'CG40160', 'flz']"
753,tryptase gamma 1,S1: Chymotrypsin,enzyme,"['ea', 'Ser6', 'CG4793', 'CG18478', 'CG18477', 'CG9676', 'CG4653', 'CG1304', 'CG4259', 'CG18557', 'CG3117', 'CG3355', 'CG5390', 'SPH93', 'CG18563', 'CG8586', 'CG8738', 'CG8172', 'tpr', 'CG9294', 'CG14990', 'CG6462', 'CG4613', 'CG9372', 'Sp7', 'CG11836', 'CG9737', 'CG9733', 'CG11313', 'CG18735', 'CG31780', 'CG31827', 'CG32376', 'CG32523', 'CG40160', 'flz']"
754,Dipeptidyl-peptidase 7,S28: Lysosomal Pro-Xaa carboxypeptidase,enzyme,"['CG3734', 'CG18493', 'CG3739', 'CG11626']"
755,Prolylcarboxypeptidase,S28: Lysosomal Pro-Xaa carboxypeptidase,enzyme,['CG2493']
756,"lipase, gastric",S33: Prolyl aminopeptidase,enzyme,"['Lip3', 'Lip1', 'Lip2', 'CG2772', 'Lip4', 'CG18301', 'CG18302', 'CG7329', 'CG3635', 'CG8093', 'CG11406', 'mag', 'CG11598', 'CG11600', 'CG11608', 'CG6753', 'CG18530', 'CG18284', 'CG31089', 'CG31091', 'CG31871', 'CG31872', 'CG17097']"
757,protein phosphatase methylesterase 1,S33: Prolyl aminopeptidase,enzyme,['CG5068']
