,receptor,family,type,gene
408,CYP4A11,CYP4 family,enzyme,"['cyp-29A4', 'cyp-37B1', 'cyp-31A2', 'cyp-31A5', 'cyp-32A1', 'cyp-31A3', 'cyp-29A3']"
409,CYP4A22,CYP4 family,enzyme,"['cyp-29A4', 'cyp-37B1', 'cyp-31A2', 'cyp-31A5', 'cyp-32A1', 'cyp-31A3', 'cyp-29A3']"
410,CYP4B1,CYP4 family,enzyme,"['cyp-29A4', 'cyp-37B1', 'cyp-31A2', 'cyp-31A5', 'cyp-32A1', 'cyp-31A3', 'cyp-29A3']"
411,CYP4F2,CYP4 family,enzyme,"['cyp-29A4', 'cyp-37B1', 'cyp-31A2', 'cyp-31A5', 'cyp-32A1', 'cyp-31A3', 'cyp-29A3']"
412,CYP4F3,CYP4 family,enzyme,"['cyp-29A4', 'cyp-37B1', 'cyp-31A2', 'cyp-31A5', 'cyp-32A1', 'cyp-31A3', 'cyp-29A3']"
413,CYP4F8,CYP4 family,enzyme,"['cyp-29A4', 'cyp-37B1', 'cyp-31A2', 'cyp-31A5', 'cyp-32A1', 'cyp-31A3', 'cyp-29A3']"
414,CYP4F11,CYP4 family,enzyme,"['cyp-29A4', 'cyp-37B1', 'cyp-31A2', 'cyp-31A5', 'cyp-32A1', 'cyp-31A3', 'cyp-29A3']"
415,CYP4F12,CYP4 family,enzyme,"['cyp-29A4', 'cyp-37B1', 'cyp-31A2', 'cyp-31A5', 'cyp-32A1', 'cyp-31A3', 'cyp-29A3']"
416,CYP4F22,CYP4 family,enzyme,"['cyp-29A4', 'cyp-37B1', 'cyp-31A2', 'cyp-31A5', 'cyp-32A1', 'cyp-31A3', 'cyp-29A3']"
417,CYP4V2,CYP4 family,enzyme,"['cyp-29A4', 'cyp-37B1', 'cyp-31A2', 'cyp-31A5', 'cyp-32A1', 'cyp-31A3', 'cyp-29A3']"
418,CYP4X1,CYP4 family,enzyme,"['cyp-29A4', 'cyp-37B1', 'cyp-31A2', 'cyp-31A5', 'cyp-32A1', 'cyp-31A3', 'cyp-29A3']"
419,CYP4Z1,CYP4 family,enzyme,"['cyp-29A4', 'cyp-37B1', 'cyp-31A2', 'cyp-31A5', 'cyp-32A1', 'cyp-31A3', 'cyp-29A3']"
420,doublecortin like kinase 3,DCAMKL family,enzyme,['F32D8.1']
421,Glutamic acid decarboxylase 1,Decarboxylases,enzyme,"['tdc-1', 'unc-25']"
422,Glutamic acid decarboxylase 2,Decarboxylases,enzyme,"['tdc-1', 'unc-25']"
423,Histidine decarboxylase,Decarboxylases,enzyme,['hdl-2']
424,L-Arginine decarboxylase ,Decarboxylases,enzyme,['odc-1']
425,L-Aromatic amino-acid decarboxylase ,Decarboxylases,enzyme,"['bas-1', 'basl-1']"
426,Malonyl-CoA decarboxylase,Decarboxylases,enzyme,['mlcd-1']
427,Ornithine decarboxylase,Decarboxylases,enzyme,['odc-1']
428,Phosphatidylserine decarboxylase ,Decarboxylases,enzyme,['psd-1']
429,S-Adenosylmethionine decarboxylase ,Decarboxylases,enzyme,['smd-1']
430,protein kinase C alpha,Delta subfamily,enzyme,['tpa-1']
431,"NG,NG-Dimethylarginine dimethylaminohydrolase 1",Dimethylarginine dimethylaminohydrolases,enzyme,"['F38H4.5', 'T22B7.3']"
432,"NG,NG-Dimethylarginine dimethylaminohydrolase 2",Dimethylarginine dimethylaminohydrolases,enzyme,"['F38H4.5', 'T22B7.3']"
433,dual specificity tyrosine phosphorylation regulated kinase 1A,Dyrk1 subfamily,enzyme,"['mbk-1', 'Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
434,dual specificity tyrosine phosphorylation regulated kinase 1B,Dyrk1 subfamily,enzyme,"['mbk-1', 'Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
435,dual specificity tyrosine phosphorylation regulated kinase 4,Dyrk1 subfamily,enzyme,"['Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
436,dual specificity tyrosine phosphorylation regulated kinase 2,Dyrk2 subfamily,enzyme,"['Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
437,dual specificity tyrosine phosphorylation regulated kinase 3,Dyrk2 subfamily,enzyme,"['mbk-1', 'Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
438,cereblon,E3 ubiquitin ligase components,enzyme,['M18.6']
439,eukaryotic elongation factor 2 kinase,eEF2K subfamily,enzyme,['efk-1']
440,mitogen-activated protein kinase 15,Erk7 subfamily,enzyme,['mapk-15']
441,mitogen-activated protein kinase 1,ERK subfamily,enzyme,['mpk-1']
442,mitogen-activated protein kinase 7,ERK subfamily,enzyme,"['mpk-2', 'F09C12.2']"
443,protein kinase C epsilon,Eta subfamily,enzyme,['tpa-1']
444,protein kinase C eta,Eta subfamily,enzyme,['tpa-1']
445,serine/threonine kinase 39,FRAY subfamily,enzyme,['gck-3']
446,Glutamic acid decarboxylase 1,GABA turnover,enzyme,"['tdc-1', 'unc-25']"
447,Glutamic acid decarboxylase 2,GABA turnover,enzyme,"['tdc-1', 'unc-25']"
448,4-aminobutyrate aminotransferase,GABA turnover,enzyme,['gta-1']
449,aldehyde dehydrogenase 5 family member A1,GABA turnover,enzyme,['alh-7']
450,DM1 protein kinase,GEK subfamily,enzyme,"['kin-4', 'wts-1', 'M03C11.1', 'T24D5.4']"
451,CDC42 binding protein kinase gamma,GEK subfamily,enzyme,['mrck-1']
452,CDC42 binding protein kinase alpha,GEK subfamily,enzyme,['mrck-1']
453,CDC42 binding protein kinase beta,GEK subfamily,enzyme,['mrck-1']
454,glycine cleavage system protein H,Glycine recycling,enzyme,"['gcsh-1', 'gcsh-2']"
455,G protein-coupled receptor kinase 4,GRK4 subfamily,enzyme,['grk-1']
456,G protein-coupled receptor kinase 5,GRK4 subfamily,enzyme,"['grk-1', 'grk-2']"
457,G protein-coupled receptor kinase 6,GRK4 subfamily,enzyme,['grk-1']
458,glycogen synthase kinase 3 alpha,GSK subfamily,enzyme,['gsk-3']
459,glycogen synthase kinase 3 beta,GSK subfamily,enzyme,['gsk-3']
460,histone H3 associated protein kinase,Haspin family,enzyme,"['hasp-1', 'VY10G11R.1', 'hasp-2']"
461,Glucokinase,Hexokinases,enzyme,"['hxk-1', 'hxk-2']"
462,TNNI3 interacting kinase,HH498 subfamily,enzyme,['C24A1.3']
463,homeodomain interacting protein kinase 1,HIPK subfamily,enzyme,"['mbk-1', 'Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
464,homeodomain interacting protein kinase 2,HIPK subfamily,enzyme,"['mbk-1', 'Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
465,homeodomain interacting protein kinase 3,HIPK subfamily,enzyme,"['Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
466,homeodomain interacting protein kinase 4,HIPK subfamily,enzyme,"['mbk-1', 'Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
467,Cystathionine β-synthase,Hydrogen sulphide synthesis,enzyme,"['cbs-1', 'cbs-2']"
468,Cystathionine γ-lyase,Hydrogen sulphide synthesis,enzyme,"['cth-1', 'cth-2']"
469,L-Cysteine:2-oxoglutarate aminotransferase,Hydrogen sulphide synthesis,enzyme,"['C32F10.8', 'C32F10.8']"
470,3-Mercaptopyruvate sulfurtransferase,Hydrogen sulphide synthesis,enzyme,"['mpst-1', 'mpst-2', 'mpst-3', 'mpst-7', 'mpst-4', 'mpst-5', 'mpst-6']"
471,acetylcholinesterase (Cartwright blood group),Hydrolases,enzyme,"['ace-3', 'ace-4', 'C23H4.2', 'C23H4.3', 'C23H4.4', 'C23H4.7', 'E01G6.3', 'cest-1', 'T02B5.3', 'ZC376.1', 'ZC376.2', 'ZC376.3', 'B0238.1', 'B0238.7', 'C01B10.4', 'C01B10.10', 'C42D4.2', 'C52A10.1', 'C52A10.2', 'F56C11.6', 'T22D1.11']"
472,butyrylcholinesterase,Hydrolases,enzyme,['ace-2']
473,Diacylglycerol lipase α,Hydrolases,enzyme,['dagl-2']
474,Diacylglycerol lipase β,Hydrolases,enzyme,"['B0035.13', 'C40H1.2', 'C40H1.7', 'C40H1.8', 'C40H1.9', 'F28H7.3', 'Y49E10.16', 'Y49E10.18', 'Y49E10.25', 'Y51H4A.5', 'ZK262.2', 'ZK262.3', 'C14E2.6', 'F25A2.1', 'F58B6.1', 'H41C03.2', 'K03H6.2', 'T08B1.4', 'T10B5.7', 'T21H3.1', 'Y46H3A.5', 'Y110A7A.7', 'Y54G2A.45', 'C39B5.14']"
475,carboxylesterase 1,Hydrolases,enzyme,"['ace-3', 'ace-4', 'ges-1', 'nlg-1', 'C23H4.2', 'C23H4.3', 'C23H4.4', 'C23H4.7', 'E01G6.3', 'cest-1', 'T02B5.3', 'ZC376.1', 'ZC376.2', 'ZC376.3', 'B0238.1', 'B0238.7', 'C01B10.4', 'C01B10.10', 'C42D4.2', 'C52A10.1', 'C52A10.2', 'F56C11.6', 'T22D1.11']"
476,epoxide hydrolase 2,Hydrolases,enzyme,"['C31H5.1', 'F10D2.10', 'F35H12.5', 'K08D9.4', 'Y73C8B.1', 'Y73C8B.2', 'Y73C8B.3']"
477,Fatty acid amide hydrolase,Hydrolases,enzyme,"['faah-6', 'faah-5', 'faah-4', 'faah-1', 'faah-2']"
478,Leukotriene A4 hydrolase,Hydrolases,enzyme,['ltah-1.1']
479,"lipase E, hormone sensitive type",Hydrolases,enzyme,['hosl-1']
480,O-GlcNAcase,Hydrolases,enzyme,['oga-1']
481,PLA2-G7,Hydrolases,enzyme,"['paf-1', 'paf-2']"
482,sPLA2-2A,Hydrolases,enzyme,"['C07E3.9', 'C03H5.4']"
483,PLD2,Hydrolases,enzyme,['pld-1']
484,integrin linked kinase,ILK subfamily,enzyme,['pat-4']
485,Fatty acid amide hydrolase,N-Acylethanolamine turnover,enzyme,"['faah-6', 'faah-5', 'faah-4', 'faah-1', 'faah-2']"
486,Fatty acid amide hydrolase-2,N-Acylethanolamine turnover,enzyme,['Y53F4B.18']
487,N-Acylethanolamine acid amidase,N-Acylethanolamine turnover,enzyme,['Y55D5A.3']
488,IP3 kinase A,"Inositol 1,4,5-trisphosphate 3-kinases",enzyme,"['lfe-2', 'F30A10.3']"
489,IP3 kinase B,"Inositol 1,4,5-trisphosphate 3-kinases",enzyme,"['lfe-2', 'F30A10.3']"
490,IP3 kinase C,"Inositol 1,4,5-trisphosphate 3-kinases",enzyme,"['lfe-2', 'F30A10.3']"
491,INPP4B,Inositol polyphosphate phosphatases,enzyme,['R01H10.7']
492,INPP5A,Inositol polyphosphate phosphatases,enzyme,['C01B10.3']
493,INPP5B,Inositol polyphosphate phosphatases,enzyme,['ocrl-1']
494,INPP5D,Inositol polyphosphate phosphatases,enzyme,['unc-26']
495,INPP5E,Inositol polyphosphate phosphatases,enzyme,['inpp-1']
496,INPP5J,Inositol polyphosphate phosphatases,enzyme,['unc-26']
497,INPP5K,Inositol polyphosphate phosphatases,enzyme,['unc-26']
498,INPPL1,Inositol polyphosphate phosphatases,enzyme,['unc-26']
499,OCRL,Inositol polyphosphate phosphatases,enzyme,['unc-26']
500,SYNJ1,Inositol polyphosphate phosphatases,enzyme,['unc-26']
501,SYNJ2,Inositol polyphosphate phosphatases,enzyme,"['unc-26', 'W09C5.7']"
502,interleukin 1 receptor associated kinase 1,Interleukin-1 receptor-associated kinase (IRAK) family,enzyme,"['pik-1', 'hasp-1', 'VY10G11R.1', 'hasp-2']"
503,interleukin 1 receptor associated kinase 2,Interleukin-1 receptor-associated kinase (IRAK) family,enzyme,"['pik-1', 'hasp-1', 'VY10G11R.1', 'hasp-2']"
504,interleukin 1 receptor associated kinase 3,Interleukin-1 receptor-associated kinase (IRAK) family,enzyme,"['pik-1', 'hasp-1', 'VY10G11R.1', 'hasp-2']"
505,protein kinase C iota,Iota subfamily,enzyme,['tpa-1']
506,protein kinase C zeta,Iota subfamily,enzyme,['tpa-1']
507,endoplasmic reticulum to nucleus signaling 2,IRE family,enzyme,['ire-1']
508,mitogen-activated protein kinase kinase kinase kinase 3,KHS subfamily,enzyme,['gck-2']
509,acetyl-CoA acetyltransferase 1,Lanosterol biosynthesis pathway,enzyme,"['kat-1', 'T02G5.7']"
510,hydroxymethylglutaryl-CoA synthase 1,Lanosterol biosynthesis pathway,enzyme,['hmgs-1']
511,hydroxymethylglutaryl-CoA synthase 2,Lanosterol biosynthesis pathway,enzyme,['hmgs-1']
512,hydroxymethylglutaryl-CoA reductase,Lanosterol biosynthesis pathway,enzyme,['hmgr-1']
513,mevalonate kinase,Lanosterol biosynthesis pathway,enzyme,['mvk-1']
514,phosphomevalonate kinase,Lanosterol biosynthesis pathway,enzyme,['F32D8.13']
515,diphosphomevalonate decarboxylase,Lanosterol biosynthesis pathway,enzyme,['Y48B6A.13']
516,isopentenyl-diphosphate Δ-isomerase 1,Lanosterol biosynthesis pathway,enzyme,['idi-1']
517,isopentenyl-diphosphate Δ-isomerase 2,Lanosterol biosynthesis pathway,enzyme,['idi-1']
518,farnesyl diphosphate synthase,Lanosterol biosynthesis pathway,enzyme,['fdps-1']
519,γ-Glutamyltransferase,Leukotriene and lipoxin metabolism,enzyme,['C44B7.7']
520,Leukotriene A4 hydrolase,Leukotriene and lipoxin metabolism,enzyme,['ltah-1.1']
521,PPA2A,Lipid phosphate phosphatases,enzyme,['plpp-1.1']
522,PPA2B,Lipid phosphate phosphatases,enzyme,['plpp-1.1']
523,PPA3A,Lipid phosphate phosphatases,enzyme,['plpp-1.1']
524,serine/threonine kinase 11,LKB subfamily,enzyme,['par-4']
525,autotaxin,LPA synthesis,enzyme,"['C27A7.1', 'C27A7.3', 'C01B10.9']"
526,mitogen-activated protein kinase kinase kinase 12,LZK subfamily,enzyme,['dlk-1']
527,MMP21,M10: Matrix metallopeptidase,enzyme,['zmp-5']
528,ADAM17,M12: Astacin/Adamalysin,enzyme,['adm-4']
529,Endothelin-converting enzyme 1,M13: Neprilysin,enzyme,"['nep-23', 'nep-24', 'nep-1', 'nep-3', 'nep-4', 'nep-6', 'nep-7', 'nep-8', 'nep-9', 'nep-10', 'nep-13', 'nep-15', 'nep-20']"
530,Endothelin-converting enzyme 2,M13: Neprilysin,enzyme,"['nep-23', 'nep-24', 'nep-1', 'nep-3', 'nep-4', 'nep-6', 'nep-7', 'nep-8', 'nep-9', 'nep-10', 'nep-13', 'nep-15', 'nep-20']"
531,Neutral endopeptidase,M13: Neprilysin,enzyme,"['nep-23', 'nep-24', 'nep-1', 'nep-3', 'nep-4', 'nep-6', 'nep-7', 'nep-8', 'nep-9', 'nep-10', 'nep-13', 'nep-15', 'nep-20']"
532,Carboxypeptidase A1 (pancreatic),M14: Carboxypeptidase A,enzyme,"['sdc-3', 'T06A4.1', 'Y47G6A.19', 'Y59C2A.1']"
533,Carboxypeptidase A2 (pancreatic),M14: Carboxypeptidase A,enzyme,"['sdc-3', 'T06A4.1', 'Y47G6A.19']"
534,Carboxypeptidase A3 (mast cell),M14: Carboxypeptidase A,enzyme,"['sdc-3', 'T06A4.1', 'Y47G6A.19', 'Y59C2A.1']"
535,Carboxypeptidase A4,M14: Carboxypeptidase A,enzyme,"['sdc-3', 'T06A4.1', 'Y47G6A.19', 'Y59C2A.1']"
536,Carboxypeptidase A5,M14: Carboxypeptidase A,enzyme,"['sdc-3', 'T06A4.1', 'Y47G6A.19', 'Y59C2A.1']"
537,Carboxypeptidase A6,M14: Carboxypeptidase A,enzyme,"['sdc-3', 'T06A4.1', 'Y47G6A.19', 'Y59C2A.1']"
538,Carboxypeptidase B1 (tissue),M14: Carboxypeptidase A,enzyme,"['sdc-3', 'T06A4.1', 'Y47G6A.19']"
539,Carboxypeptidase B2 (plasma),M14: Carboxypeptidase A,enzyme,"['sdc-3', 'T06A4.1', 'Y47G6A.19', 'Y59C2A.1']"
540,Carboxypeptidase D,M14: Carboxypeptidase A,enzyme,['cpd-1']
541,Carboxypeptidase O,M14: Carboxypeptidase A,enzyme,"['sdc-3', 'T06A4.1', 'Y47G6A.19', 'Y59C2A.1']"
542,insulin degrading enzyme,M16: Pitrilysin,enzyme,"['Y70C5C.1', 'C02G6.2', 'C28F5.4', 'F44E7.4']"
543,Aminopeptidase-like 1,M17: Leucyl aminopeptidase,enzyme,['lap-1']
544,Aminopeptidase N,M1: Aminopeptidase N,enzyme,"['F49B2.6', 'R03G8.4', 'R03G8.6', 'anp-1', 'Y42A5A.1']"
545,Aminopeptidase O,M1: Aminopeptidase N,enzyme,"['F49B2.6', 'R03G8.4', 'R03G8.6', 'anp-1', 'Y42A5A.1']"
546,Aminopeptidase Q,M1: Aminopeptidase N,enzyme,"['F49B2.6', 'R03G8.4', 'R03G8.6', 'anp-1', 'Y42A5A.1', 'Y53F4B.20']"
547,Arginyl aminopeptidase,M1: Aminopeptidase N,enzyme,"['R03G8.4', 'R03G8.6']"
548,Arginyl aminopeptidase-like 1,M1: Aminopeptidase N,enzyme,"['F49B2.6', 'R03G8.4', 'R03G8.6', 'anp-1', 'Y42A5A.1']"
549,Endoplasmic reticulum aminopeptidase 1,M1: Aminopeptidase N,enzyme,"['F49B2.6', 'R03G8.4', 'R03G8.6', 'anp-1', 'Y42A5A.1']"
550,Endoplasmic reticulum aminopeptidase 2,M1: Aminopeptidase N,enzyme,"['F49B2.6', 'R03G8.4', 'R03G8.6', 'anp-1', 'Y42A5A.1']"
551,Glutamyl aminopeptidase,M1: Aminopeptidase N,enzyme,"['R03G8.4', 'R03G8.6']"
552,Leucyl-cysteinyl aminopeptidase,M1: Aminopeptidase N,enzyme,"['F49B2.6', 'R03G8.4', 'R03G8.6', 'anp-1', 'Y42A5A.1']"
553,Leukotriene A4 hydrolase,M1: Aminopeptidase N,enzyme,['ltah-1.1']
554,Puromycin-sensitive aminopeptidase,M1: Aminopeptidase N,enzyme,['pam-1']
555,TRH-specific aminopeptidase,M1: Aminopeptidase N,enzyme,"['F49B2.6', 'R03G8.4', 'R03G8.6', 'anp-1', 'Y42A5A.1']"
556,Methionyl aminopeptidase 1,M24: Methionyl aminopeptidase,enzyme,['map-1']
557,Methionyl aminopeptidase 2,M24: Methionyl aminopeptidase,enzyme,"['F53B6.5', 'T27A8.3']"
558,Methionyl aminopeptidase type 1D (mitochondrial),M24: Methionyl aminopeptidase,enzyme,"['app-1', 'Y45G5AM.2']"
559,peptidase D,M24: Methionyl aminopeptidase,enzyme,['K12C11.1']
560,X-prolyl aminopeptidase 1,M24: Methionyl aminopeptidase,enzyme,"['app-1', 'Y45G5AM.2']"
561,X-prolyl aminopeptidase 2,M24: Methionyl aminopeptidase,enzyme,"['app-1', 'Y45G5AM.2']"
562,X-prolyl aminopeptidase 3,M24: Methionyl aminopeptidase,enzyme,['R119.2']
563,Folate hydrolase (prostate-specific membrane antigen) 1,M28: Aminopeptidase Y,enzyme,"['gcp-2.2', 'gcp-2.1', 'gcp-2.3']"
564,glutaminyl-peptide cyclotransferase,M28: Aminopeptidase Y,enzyme,['H27A22.1']
565,N-Acetylated α-linked acidic dipeptidase-like 1,M28: Aminopeptidase Y,enzyme,"['gcp-2.2', 'gcp-2.1', 'gcp-2.3']"
566,N-Acetylated α-linked acidic dipeptidase 2,M28: Aminopeptidase Y,enzyme,"['gcp-2.2', 'gcp-2.1', 'gcp-2.3']"
567,Angiotensin-converting enzyme 2,M2: Angiotensin-converting  (ACE and ACE2),enzyme,['acn-1']
568,dipeptidyl peptidase 3,M49: Dipeptidyl-peptidase III,enzyme,['dpt-1']
569,"proteasome 26S subunit, non-ATPase 14",M67: PSMD14 peptidase,enzyme,['rpn-11']
570,Ras converting CAAX endopeptidase 1,M79: Prenyl protease 2,enzyme,['fce-2']
571,Microtubule associated serine/threonine kinase 1,MAST family,enzyme,"['wts-1', 'M03C11.1', 'T24D5.4']"
572,Microtubule associated serine/threonine kinase 2,MAST family,enzyme,"['wts-1', 'M03C11.1', 'T24D5.4']"
573,Microtubule associated serine/threonine kinase 3,MAST family,enzyme,"['wts-1', 'M03C11.1', 'T24D5.4']"
574,Microtubule associated serine/threonine kinase 4,MAST family,enzyme,"['wts-1', 'M03C11.1', 'T24D5.4']"
575,maternal embryonic leucine zipper kinase,MELK subfamily,enzyme,['pig-1']
576,porcupine O-acyltransferase,Membrane bound O-acyltransferases,enzyme,['mom-1']
577,"protein phosphatase, Mg2+/Mn2+ dependent 1D",Metal-dependent protein phosphatase (PPM) family,enzyme,['ppm-1.D']
578,calcium/calmodulin dependent protein kinase kinase 1,Meta subfamily,enzyme,['ckk-1']
579,5-methyltetrahydrofolate-homocysteine methyltransferase,Methionine turnover,enzyme,['metr-1']
580,mitofusin 1,Mitofusin proteins,enzyme,['fzo-1']
581,mitofusin 2,Mitofusin proteins,enzyme,['fzo-1']
582,MAPK interacting serine/threonine kinase 2,MKN subfamily,enzyme,['mnk-1']
583,ZAK sterile alpha motif and leucine zipper containing kinase AZK,MLK subfamily,enzyme,['zak-1']
584,"MOS proto-oncogene, serine/threonine kinase",MOS family,enzyme,['Y53F4B.1']
585,ribosomal protein S6 kinase A5,MSK subfamily,enzyme,"['rsks-1', 'R04A9.7']"
586,ribosomal protein S6 kinase A4,MSK subfamily,enzyme,"['rsks-1', 'R04A9.7']"
587,misshapen like kinase 1,MSN subfamily,enzyme,['mig-15']
588,TRAF2 and NCK interacting kinase,MSN subfamily,enzyme,['mig-15']
589,serine/threonine kinase 3,MST subfamily,enzyme,"['cst-2', 'cst-1']"
590,large tumor suppressor kinase 1,NDR family,enzyme,"['wts-1', 'T24D5.4']"
591,large tumor suppressor kinase 2,NDR family,enzyme,"['wts-1', 'M03C11.1', 'T24D5.4']"
592,Serine/threonine kinase 38,NDR family,enzyme,['sax-1']
593,Serine/threonine kinase 38 like,NDR family,enzyme,['sax-1']
594,embryonic ectoderm development,Neutral sphingomyelinase coupling factors,enzyme,['mes-6']
595,neutral sphingomyelinase activation associated factor,Neutral sphingomyelinase coupling factors,enzyme,"['sel-2', 'wdfy-3']"
596,serine/threonine-protein kinase NIM1,NIM1 subfamily,enzyme,['F49C5.4']
597,NIMA related kinase 1,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,"['sek-1', 'sek-5', 'sek-4']"
598,NIMA related kinase 7,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nekl-3']
599,SH3 domain binding kinase 1,NKF1 family,enzyme,"['ikke-1', 'Y39G8B.5']"
600,sugen kinase 110,NKF1 family,enzyme,"['ikke-1', 'Y39G8B.5']"
601,PTEN induced kinase 1,NKF2 family,enzyme,['pink-1']
602,nuclear receptor binding protein 1,NRBP family,enzyme,['hpo-11']
603,nuclear receptor binding protein 2,NRBP family,enzyme,['hpo-11']
604,dihydrofolate reductase,Nucleoside synthesis and metabolism,enzyme,['dhfr-1']
605,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",Nucleoside synthesis and metabolism,enzyme,['F38B6.4']
606,dihydroorotate dehydrogenase (quinone),Nucleoside synthesis and metabolism,enzyme,['dhod-1']
607,thymidylate synthetase,Nucleoside synthesis and metabolism,enzyme,['tyms-1']
608,purine nucleoside phosphorylase,Nucleoside synthesis and metabolism,enzyme,['K02D7.1']
609,xanthine dehydrogenase,Nucleoside synthesis and metabolism,enzyme,['xdh-1']
610,ribonucleotide reductase catalytic subunit M1,Nucleoside synthesis and metabolism,enzyme,['rnr-1']
611,ribonucleotide reductase regulatory subunit M2,Nucleoside synthesis and metabolism,enzyme,"['rnr-2', 'F19G12.2']"
612,ribonucleotide reductase regulatory TP53 inducible subunit M2B,Nucleoside synthesis and metabolism,enzyme,"['rnr-2', 'F19G12.2']"
613,dihydropyrimidine dehydrogenase,Nucleotide turnover,enzyme,['dpyd-1']
614,cyclin G associated kinase,Numb-associated kinase (NAK) family,enzyme,['dnj-25']
615,G protein-coupled receptor kinase 1,Opsin/rhodopsin kinases,enzyme,['grk-1']
616,alpha kinase 3,Other alpha kinase family kinases,enzyme,"['dim-1', 'unc-22']"
617,dual serine/threonine and tyrosine protein kinase,Other-unique family,enzyme,['hpo-11']
618,ribosomal protein S6 kinase B1,p70 subfamily,enzyme,"['rskn-2', 'rsks-1', 'F28C10.3', 'R04A9.7']"
619,ribosomal protein S6 kinase B2,p70 subfamily,enzyme,"['rsks-1', 'R04A9.7']"
620,paraoxonase 1,Paraoxonase (PON) family,enzyme,"['mec-6', 'poml-1', 'poml-2', 'poml-4', 'poml-3']"
621,paraoxonase 2,Paraoxonase (PON) family,enzyme,"['mec-6', 'poml-1', 'poml-2', 'poml-4', 'poml-3']"
622,paraoxonase 3,Paraoxonase (PON) family,enzyme,"['mec-6', 'poml-1', 'poml-2', 'poml-4', 'poml-3']"
623,pyruvate dehydrogenase kinase 1,PDHK family,enzyme,['pdhk-2']
624,pyruvate dehydrogenase kinase 3,PDHK family,enzyme,['pdhk-2']
625,3-phosphoinositide dependent protein kinase 1,PDK1 family,enzyme,['pdk-1']
626,PLD1,Phosphatidylcholine-specific phospholipase D,enzyme,['pld-1']
627,PLD2,Phosphatidylcholine-specific phospholipase D,enzyme,['pld-1']
628,phosphatidylinositol 3-kinase catalytic subunit type 3,Phosphatidylinositol 3-kinase family,enzyme,['vps-34']
629,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['piki-1']
630,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,"['age-1', 'piki-1']"
631,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,"['age-1', 'piki-1']"
632,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,"['age-1', 'piki-1']"
633,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,Phosphatidylinositol-4-phosphate 3-kinase family,enzyme,"['age-1', 'piki-1']"
634,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,Phosphatidylinositol-4-phosphate 3-kinase family,enzyme,"['age-1', 'piki-1']"
635,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma,Phosphatidylinositol-4-phosphate 3-kinase family,enzyme,"['age-1', 'piki-1']"
636,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",Phosphatidylinositol kinases,enzyme,['piki-1']
637,phosphatidylinositol 4-kinase alpha,Phosphatidylinositol kinases,enzyme,['Y75B8A.24']
638,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta",Phosphatidylinositol kinases,enzyme,"['age-1', 'piki-1']"
639,phosphatidylinositol 4-kinase beta,Phosphatidylinositol kinases,enzyme,['pifk-1']
640,phosphatidylinositol 4-kinase type 2 alpha,Phosphatidylinositol kinases,enzyme,"['C56A3.8', 'ZC8.6']"
641,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma",Phosphatidylinositol kinases,enzyme,"['age-1', 'piki-1']"
642,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",Phosphatidylinositol kinases,enzyme,"['age-1', 'piki-1']"
643,phosphatidylinositol 4-kinase type 2 beta,Phosphatidylinositol kinases,enzyme,"['C56A3.8', 'ZC8.6']"
644,phosphoinositide-3-kinase regulatory subunit 2,Phosphatidylinositol kinases,enzyme,['aap-1']
645,phosphoinositide-3-kinase regulatory subunit 3,Phosphatidylinositol kinases,enzyme,['aap-1']
646,phosphoinositide-3-kinase regulatory subunit 4,Phosphatidylinositol kinases,enzyme,['vps-15']
